#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6557167	6041003	92.13	11072	0.17	3987	0.06	42134	0.64	458971	7.00
Ecoli	6557167	6557167	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	6557167	6557167	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6557167	6557160	100.00	0	0.00	0	0.00	3	0.00	4	0.00
Vectors	6557167	6494334	99.04	10	0.00	4	0.00	1774	0.03	61045	0.93
Bacteria_24k	6557167	6310313	96.24	1124	0.02	784	0.01	24579	0.37	220367	3.36
Protists_1k	6557167	5925114	90.36	34037	0.52	66941	1.02	15699	0.24	515376	7.86
Viruses	6557167	6282931	95.82	523	0.01	164	0.00	24889	0.38	248660	3.79
Fungi_RefSeq_release	6557167	6081688	92.75	6539	0.10	1299	0.02	44866	0.68	422775	6.45
Coral	6557167	6264517	95.54	1129	0.02	662	0.01	39649	0.60	251210	3.83
Bird	6557167	6189491	94.40	4910	0.07	754	0.01	50610	0.77	311402	4.75
Plant	6557167	6192730	94.44	1763	0.03	459	0.01	35689	0.54	326526	4.98

%Hit_no_genomes: 89.54
