#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7657936	7036188	91.88	12677	0.17	4482	0.06	49106	0.64	555483	7.25
Ecoli	7657936	7657922	100.00	0	0.00	0	0.00	1	0.00	13	0.00
PhiX	7657936	7657936	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7657936	7657935	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	7657936	7580581	98.99	16	0.00	3	0.00	2145	0.03	75191	0.98
Bacteria_24k	7657936	7358378	96.08	897	0.01	446	0.01	29523	0.39	268692	3.51
Protists_1k	7657936	6898490	90.09	39270	0.51	80344	1.05	17718	0.23	622114	8.12
Viruses	7657936	7322929	95.62	549	0.01	176	0.00	28969	0.38	305313	3.99
Fungi_RefSeq_release	7657936	7082583	92.49	7201	0.09	1545	0.02	52695	0.69	513912	6.71
Coral	7657936	7306045	95.40	1249	0.02	298	0.00	47260	0.62	303084	3.96
Bird	7657936	7213812	94.21	5680	0.07	875	0.01	60542	0.79	377027	4.92
Plant	7657936	7215717	94.22	2041	0.03	499	0.01	42290	0.55	397389	5.19

%Hit_no_genomes: 89.30
