#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5344244	4954627	92.71	8839	0.17	3127	0.06	32750	0.61	344901	6.45
Ecoli	5344244	5344237	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	5344244	5344244	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5344244	5344240	100.00	0	0.00	0	0.00	3	0.00	1	0.00
Vectors	5344244	5297082	99.11	9	0.00	1	0.00	1357	0.03	45795	0.86
Bacteria_24k	5344244	5160333	96.55	604	0.01	281	0.01	18532	0.35	164494	3.08
Protists_1k	5344244	4863239	90.99	26515	0.50	52682	0.99	12310	0.23	389498	7.29
Viruses	5344244	5139741	96.17	350	0.01	78	0.00	19808	0.37	184267	3.45
Fungi_RefSeq_release	5344244	4983841	93.26	4934	0.09	1082	0.02	35226	0.66	319161	5.97
Coral	5344244	5120812	95.83	952	0.02	1261	0.02	30181	0.56	191038	3.57
Bird	5344244	5066969	94.81	3823	0.07	616	0.01	36326	0.68	236510	4.43
Plant	5344244	5069943	94.86	1433	0.03	344	0.01	27045	0.51	245479	4.59

%Hit_no_genomes: 90.21
