#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	81850906	74847222	91.45	133900	0.16	47855	0.06	532843	0.65	6289086	7.68
Ecoli	81850906	81850881	100.00	0	0.00	0	0.00	1	0.00	24	0.00
PhiX	81850906	81850906	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	81850906	81850856	100.00	0	0.00	0	0.00	2	0.00	48	0.00
Vectors	81850906	80779806	98.69	180	0.00	28	0.00	24341	0.03	1046551	1.28
Bacteria_24k	81850906	78442262	95.83	7735	0.01	4464	0.01	322436	0.39	3074009	3.76
Protists_1k	81850906	73405060	89.68	411808	0.50	847585	1.04	187465	0.23	6998988	8.55
Viruses	81850906	77970030	95.26	5711	0.01	1765	0.00	310147	0.38	3563253	4.35
Fungi_RefSeq_release	81850906	75360055	92.08	75803	0.09	16809	0.02	568413	0.69	5829826	7.12
Coral	81850906	77819373	95.07	14007	0.02	5596	0.01	523882	0.64	3488048	4.26
Bird	81850906	76805944	93.84	59659	0.07	9193	0.01	637265	0.78	4338845	5.30
Plant	81850906	76732252	93.74	22679	0.03	5648	0.01	463581	0.57	4626746	5.65

%Hit_no_genomes: 88.90
