#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.97779	0.01919	0.00000	0.00000	0.00000	0.00302
2	0.97642	0.02084	0.00000	0.00000	0.00000	0.00274
3	0.97971	0.01755	0.00000	0.00000	0.00000	0.00274
4	0.98355	0.01371	0.00000	0.00000	0.00000	0.00274
5	0.98437	0.01289	0.00000	0.00000	0.00000	0.00274
6	0.98766	0.00987	0.00000	0.00000	0.00000	0.00247
7	0.98656	0.01124	0.00000	0.00000	0.00000	0.00219
8	0.99040	0.00740	0.00000	0.00000	0.00000	0.00219
9	0.98656	0.01124	0.00027	0.00000	0.00000	0.00219
10	0.99040	0.00740	0.00000	0.00000	0.00000	0.00219
11	0.98903	0.00877	0.00000	0.00000	0.00000	0.00219
12	0.98985	0.00795	0.00000	0.00027	0.00000	0.00192
13	0.99040	0.00795	0.00000	0.00027	0.00000	0.00137
14	0.99150	0.00740	0.00000	0.00000	0.00000	0.00110
15	0.99040	0.00850	0.00000	0.00000	0.00000	0.00110
16	0.98985	0.00932	0.00000	0.00000	0.00000	0.00082
17	0.99534	0.00384	0.00027	0.00000	0.00000	0.00082
18	0.99177	0.00713	0.00027	0.00027	0.00000	0.00082
19	0.98848	0.01042	0.00000	0.00027	0.00000	0.00082
20	0.99315	0.00576	0.00000	0.00027	0.00000	0.00082
21	0.99123	0.00768	0.00027	0.00027	0.00000	0.00082
22	0.99232	0.00685	0.00082	0.00000	0.00000	0.00082
23	0.99369	0.00548	0.00000	0.00000	0.00000	0.00082
24	0.99287	0.00631	0.00027	0.00000	0.00000	0.00082
25	0.99260	0.00658	0.00000	0.00000	0.00000	0.00082
26	0.99315	0.00631	0.00000	0.00000	0.00000	0.00055
27	0.99369	0.00576	0.00000	0.00000	0.00000	0.00055
28	0.99205	0.00740	0.00000	0.00000	0.00000	0.00055
29	0.99479	0.00466	0.00000	0.00000	0.00000	0.00055
30	0.99479	0.00494	0.00027	0.00000	0.00000	0.00027
31	0.99287	0.00685	0.00000	0.00000	0.00000	0.00027
32	0.99342	0.00631	0.00027	0.00000	0.00000	0.00027
33	0.99315	0.00631	0.00000	0.00027	0.00000	0.00027
34	0.99451	0.00494	0.00000	0.00027	0.00000	0.00027
35	0.99506	0.00439	0.00000	0.00027	0.00000	0.00027
36	0.99204	0.00769	0.00000	0.00000	0.00000	0.00027
37	0.99011	0.00962	0.00000	0.00000	0.00000	0.00027
38	0.99587	0.00385	0.00000	0.00000	0.00000	0.00028
39	0.99477	0.00495	0.00028	0.00000	0.00000	0.00028
40	0.99421	0.00551	0.00000	0.00000	0.00000	0.00028
41	0.99613	0.00331	0.00000	0.00028	0.00000	0.00028
42	0.99475	0.00498	0.00000	0.00000	0.00000	0.00028
43	0.99308	0.00664	0.00000	0.00000	0.00000	0.00028
44	0.99113	0.00859	0.00000	0.00000	0.00000	0.00028
45	0.99305	0.00667	0.00028	0.00000	0.00000	0.00028
46	0.99193	0.00751	0.00000	0.00028	0.00000	0.00028
47	0.99387	0.00585	0.00000	0.00000	0.00000	0.00028
48	0.99469	0.00475	0.00000	0.00028	0.00000	0.00028
49	0.99049	0.00923	0.00000	0.00000	0.00000	0.00028
50	0.99355	0.00617	0.00000	0.00000	0.00000	0.00028
51	0.99607	0.00365	0.00084	0.00000	0.00000	0.00028
52	0.99381	0.00591	0.00000	0.00000	0.00000	0.00028
53	0.99268	0.00704	0.00028	0.00000	0.00000	0.00028
54	0.99294	0.00677	0.00028	0.00000	0.00000	0.00028
55	0.99405	0.00567	0.00000	0.00000	0.00000	0.00028
56	0.99177	0.00795	0.00000	0.00000	0.00000	0.00028
57	0.99204	0.00767	0.00000	0.00000	0.00000	0.00028
58	0.99572	0.00399	0.00029	0.00000	0.00000	0.00029
59	0.99457	0.00515	0.00000	0.00000	0.00000	0.00029
60	0.99541	0.00430	0.00000	0.00000	0.00000	0.00029
61	0.99425	0.00546	0.00000	0.00000	0.00000	0.00029
62	0.99424	0.00547	0.00029	0.00000	0.00000	0.00029
63	0.99365	0.00607	0.00000	0.00000	0.00000	0.00029
64	0.99334	0.00637	0.00058	0.00000	0.00000	0.00029
65	0.99129	0.00871	0.00000	0.00000	0.00000	0.00000
66	0.99331	0.00669	0.00000	0.00000	0.00000	0.00000
67	0.99416	0.00584	0.00000	0.00000	0.00000	0.00000
68	0.99590	0.00380	0.00000	0.00029	0.00000	0.00000
69	0.99648	0.00352	0.00059	0.00000	0.00000	0.00000
70	0.99382	0.00618	0.00000	0.00000	0.00000	0.00000
71	0.99351	0.00620	0.00030	0.00000	0.00000	0.00030
72	0.99409	0.00562	0.00000	0.00000	0.00000	0.00030
73	0.99466	0.00504	0.00000	0.00000	0.00000	0.00030
74	0.99317	0.00654	0.00000	0.00000	0.00000	0.00030
75	0.99285	0.00685	0.00000	0.00000	0.00000	0.00030
76	0.99671	0.00299	0.00000	0.00000	0.00000	0.00030
77	0.99551	0.00419	0.00030	0.00000	0.00000	0.00030
78	0.99220	0.00720	0.00000	0.00000	0.00000	0.00060
79	0.99398	0.00572	0.00000	0.00000	0.00000	0.00030
80	0.99275	0.00695	0.00000	0.00000	0.00000	0.00030
81	0.99364	0.00606	0.00000	0.00000	0.00000	0.00030
82	0.99514	0.00426	0.00000	0.00000	0.00000	0.00061
83	0.99452	0.00487	0.00000	0.00000	0.00000	0.00061
84	0.99021	0.00887	0.00031	0.00000	0.00000	0.00092
85	0.99294	0.00613	0.00000	0.00000	0.00000	0.00092
86	0.99137	0.00770	0.00000	0.00000	0.00000	0.00092
87	0.99166	0.00741	0.00000	0.00000	0.00000	0.00093
88	0.99379	0.00497	0.00000	0.00000	0.00000	0.00124
89	0.99311	0.00595	0.00000	0.00000	0.00000	0.00094
90	0.99245	0.00660	0.00000	0.00000	0.00000	0.00094
91	0.99209	0.00696	0.00000	0.00000	0.00000	0.00095
92	0.99174	0.00731	0.00000	0.00000	0.00000	0.00095
93	0.98882	0.00990	0.00000	0.00032	0.00000	0.00096
94	0.99389	0.00514	0.00000	0.00000	0.00000	0.00096
95	0.99352	0.00551	0.00000	0.00000	0.00000	0.00097
96	0.99410	0.00491	0.00000	0.00000	0.00000	0.00098
97	0.99339	0.00561	0.00000	0.00000	0.00000	0.00099
98	0.99268	0.00632	0.00000	0.00000	0.00000	0.00100
99	0.99228	0.00671	0.00000	0.00000	0.00000	0.00101
100	0.99355	0.00543	0.00000	0.00000	0.00000	0.00102
101	0.99385	0.00513	0.00000	0.00000	0.00000	0.00103
102	0.99414	0.00482	0.00000	0.00000	0.00000	0.00103
103	0.99476	0.00419	0.00000	0.00000	0.00000	0.00105
104	0.99225	0.00670	0.00035	0.00000	0.00000	0.00106
105	0.99322	0.00571	0.00036	0.00000	0.00000	0.00107
106	0.99314	0.00578	0.00000	0.00000	0.00000	0.00108
107	0.99230	0.00660	0.00037	0.00000	0.00000	0.00110
108	0.99371	0.00518	0.00037	0.00000	0.00000	0.00111
109	0.99439	0.00449	0.00000	0.00000	0.00000	0.00112
110	0.99128	0.00758	0.00000	0.00000	0.00000	0.00114
111	0.99001	0.00846	0.00000	0.00038	0.00000	0.00115
112	0.99378	0.00466	0.00000	0.00039	0.00000	0.00117
113	0.99249	0.00633	0.00000	0.00000	0.00000	0.00119
114	0.99356	0.00523	0.00000	0.00000	0.00000	0.00121
115	0.99306	0.00531	0.00000	0.00000	0.00000	0.00163
116	0.99379	0.00497	0.00000	0.00000	0.00000	0.00124
117	0.99073	0.00800	0.00000	0.00000	0.00000	0.00126
118	0.99015	0.00856	0.00086	0.00000	0.00000	0.00128
119	0.99215	0.00654	0.00000	0.00000	0.00000	0.00131
120	0.99291	0.00531	0.00000	0.00000	0.00000	0.00177
121	0.98920	0.00900	0.00000	0.00000	0.00000	0.00180
122	0.99314	0.00457	0.00046	0.00000	0.00000	0.00229
123	0.99115	0.00605	0.00000	0.00000	0.00000	0.00279
124	0.98764	0.00951	0.00000	0.00000	0.00000	0.00285
125	0.98888	0.00822	0.00000	0.00000	0.00000	0.00290
126	0.98764	0.00939	0.00000	0.00049	0.00000	0.00247
127	0.98889	0.00757	0.00000	0.00101	0.00000	0.00252
