pos	5pC>T
1	0.0245123879810227
2	0.0319493124831491
3	0.0186915887850467
4	0.0136374907017109
5	0.0159979357502258
6	0.0179409329285123
7	0.0185423641514293
8	0.0189230378460757
9	0.0202711105583883
10	0.0154179064106032
11	0.0156910078455039
12	0.0147461053633012
13	0.0174270845939731
14	0.0142031171442936
15	0.0115684364344861
16	0.0131147540983607
17	0.0176303784983356
18	0.0132792327554408
19	0.0141568529190679
20	0.014407416687547
21	0.0134111511238048
22	0.0155992390615092
23	0.0142038375280339
24	0.0151876490523409
25	0.0134345067794502
