Module	Section	Sample Name	Source
fastp	all_sections	Goy-CPnd_053-Ex1-2E-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_053-Ex1-2E-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-CPnd_052-Ex1-3D-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_052-Ex1-3D-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-CPnd_085-Ex1-6G-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_085-Ex1-6G-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-CPnd_092-Ex1-4A-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_092-Ex1-4A-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-APnd_051-Ex1-7C-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-APnd_051-Ex1-7C-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-APnd_020-Ex1-3D-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-APnd_020-Ex1-3D-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-CPnd_020-Ex1-5B-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_020-Ex1-5B-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-APnd_053-Ex1-7E-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-APnd_053-Ex1-7E-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-APnd_054-Ex1-7F-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-APnd_054-Ex1-7F-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-CPnd_039-Ex1-8A-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_039-Ex1-8A-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-CPnd_031-Ex1-1F-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_031-Ex1-1F-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-APnd_015-Ex1-2G-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-APnd_015-Ex1-2G-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-APnd_019-Ex1-3C-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-APnd_019-Ex1-3C-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-APnd_024-Ex1-3H-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-APnd_024-Ex1-3H-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-CPnd_095-Ex1-5A-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_095-Ex1-5A-lcwgs-1-2.fastp.json
fastp	all_sections	Goy-CPnd_068-Ex1-2A-lcwgs-1-2	/home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/gerres_oyena/2nd_sequencing_run/fq_fp1/Goy-CPnd_068-Ex1-2A-lcwgs-1-2.fastp.json
