pos	5pC>T
1	0.0106816939316203
2	0.00923154744340935
3	0.00880348753544673
4	0.0088881435519034
5	0.0100266531285696
6	0.00898658341068264
7	0.00747710661177854
8	0.00689713180250652
9	0.00807030886888917
10	0.00880023467292461
11	0.00796846522273556
12	0.00814145782979265
13	0.00733249051833123
14	0.00794156368114834
15	0.00782512545717445
16	0.0072164518416552
17	0.00785087535161006
18	0.00695298257514733
19	0.00706594885598923
20	0.00720363973376022
21	0.00761400314491434
22	0.00693953874922086
23	0.00803552548107422
24	0.00686910994764398
25	0.0075540175557056
