Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Sde-ABol_013-Ex1-1B-lcwgs-1-1	1913360.0	18458.0	308.0	554.0	1914.0	0.0
Sde-ABol_014-Ex1-2B-lcwgs-1-1	9500.0	172.0	0.0	6.0	52.0	0.0
Sde-ABol_015-Ex1-3B-lcwgs-1-1	585612.0	21400.0	108.0	428.0	722.0	0.0
Sde-ABol_016-Ex1-4B-lcwgs-1-1	916120.0	19354.0	166.0	448.0	1292.0	0.0
Sde-ABol_017-Ex1-5B-lcwgs-1-1	863076.0	12540.0	100.0	102.0	678.0	0.0
Sde-ABol_018-Ex1-6B-lcwgs-1-1	122062.0	4098.0	24.0	42.0	494.0	0.0
Sde-ABol_019-Ex1-7B-lcwgs-1-1	72728.0	1160.0	20.0	12.0	106.0	0.0
Sde-ABol_020-Ex1-8B-lcwgs-1-1	464468.0	4310.0	260.0	36.0	278.0	0.0
Sde-ABol_021-Ex1-9B-lcwgs-1-1	3724.0	394.0	0.0	0.0	20.0	0.0
Sde-ABol_022-Ex1-10B-lcwgs-1-1	66078.0	1316.0	14.0	12.0	142.0	0.0
Sde-ABol_023-Ex1-11B-lcwgs-1-1	167990.0	2000.0	26.0	22.0	164.0	0.0
Sde-ABol_024-Ex1-12B-lcwgs-1-1	4232.0	408.0	0.0	0.0	22.0	0.0
Sde-ABol_026-Ex1-2C-lcwgs-1-1	532614.0	5808.0	78.0	96.0	454.0	0.0
Sde-ABol_027-Ex1-3C-lcwgs-1-1	719862.0	6072.0	92.0	44.0	576.0	0.0
Sde-ABol_028-Ex1-4C-lcwgs-1-1	2603322.0	24320.0	390.0	462.0	1878.0	0.0
Sde-ABol_029-Ex1-5C-lcwgs-1-1	8490.0	734.0	2.0	0.0	32.0	0.0
Sde-ABol_030-Ex1-6C-lcwgs-1-1	273212.0	3428.0	162.0	58.0	320.0	0.0
Sde-ABol_031-Ex1-7C-lcwgs-1-1	284932.0	3928.0	54.0	66.0	574.0	0.0
Sde-ABol_032-Ex1-8C-lcwgs-1-1	453504.0	9792.0	46.0	48.0	2098.0	0.0
