# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	273	101
+	274	86
+	288	97
+	278	106
+	267	112
+	114	61
+	129	86
+	126	86
+	253	111
+	136	85
+	242	105
+	120	71
+	270	93
+	198	110
+	281	103
+	199	134
+	179	122
+	145	142
+	148	140
+	135	98
+	195	117
+	188	128
+	177	142
+	283	97
+	209	151
+	240	121
+	183	140
+	116	57
+	225	108
+	178	131
+	272	108
+	147	96
+	202	127
+	205	122
+	259	110
+	160	129
+	200	138
+	201	122
+	256	118
+	171	138
+	124	78
+	132	85
+	234	135
+	175	137
+	246	108
+	130	102
+	218	122
+	173	181
+	227	125
+	221	122
+	192	120
+	266	102
+	216	125
+	217	141
+	261	118
+	127	103
+	219	142
+	162	136
+	185	136
+	285	96
+	103	41
+	176	122
+	137	104
+	134	119
+	276	96
+	206	125
+	170	143
+	284	93
+	154	119
+	166	122
+	233	118
+	187	119
+	251	126
+	156	123
+	151	158
+	193	131
+	167	143
+	271	100
+	252	112
+	197	118
+	139	101
+	241	112
+	262	117
+	144	110
+	229	117
+	112	60
+	153	116
+	155	124
+	282	126
+	279	88
+	213	142
+	230	135
+	150	107
+	214	116
+	245	121
+	133	97
+	235	122
+	164	127
+	104	44
+	184	133
+	142	83
+	248	123
+	210	123
+	224	117
+	88	14
+	190	139
+	146	131
+	98	39
+	158	119
+	260	110
+	254	126
+	231	127
+	182	147
+	109	61
+	280	123
+	159	134
+	138	115
+	149	119
+	238	104
+	111	59
+	223	121
+	174	134
+	236	117
+	286	92
+	180	138
+	287	112
+	264	101
+	269	108
+	115	68
+	194	149
+	215	140
+	275	121
+	207	133
+	97	36
+	243	106
+	265	96
+	222	119
+	211	131
+	186	130
+	208	113
+	249	116
+	161	110
+	168	110
+	277	119
+	157	126
+	244	110
+	128	78
+	125	93
+	191	128
+	122	84
+	101	35
+	106	59
+	226	107
+	239	104
+	169	140
+	118	69
+	121	89
+	172	146
+	250	120
+	247	114
+	212	126
+	131	94
+	189	124
+	237	112
+	289	93
+	196	128
+	117	62
+	163	147
+	228	146
+	141	102
+	204	125
+	96	25
+	89	13
+	93	23
+	100	35
+	87	12
+	255	119
+	152	107
+	73	3
+	165	136
+	102	39
+	113	45
+	123	69
+	143	122
+	99	34
+	232	116
+	220	120
+	95	23
+	290	3
+	107	54
+	90	14
+	181	125
+	257	113
+	258	108
+	263	117
+	268	95
+	80	8
+	110	53
+	203	134
+	45	1
+	108	46
+	91	13
+	85	10
+	74	2
+	119	62
+	25	1
+	140	106
+	105	34
+	64	4
+	59	5
+	92	22
+	82	4
+	86	12
+	81	4
+	76	3
+	75	5
+	94	18
+	63	2
+	52	2
+	78	4
+	84	9
+	83	7
+	47	1
+	67	2
+	54	1
+	66	2
+	71	2
+	51	1
+	77	2
+	60	1
+	58	1
+	46	1
+	72	3
+	65	1
+	42	1
+	68	2
+	70	2
+	55	1
+	50	1
+	44	1
+	56	1
+	79	3
+	69	2
+	48	1
+	57	1
+	39	1
-	200	133
-	174	139
-	275	111
-	156	140
-	180	136
-	250	110
-	271	94
-	136	99
-	109	44
-	124	72
-	249	114
-	118	75
-	123	87
-	149	108
-	160	136
-	232	108
-	185	144
-	110	60
-	191	138
-	183	155
-	221	134
-	248	121
-	193	109
-	251	110
-	270	104
-	177	133
-	157	136
-	114	65
-	278	100
-	121	75
-	263	109
-	215	118
-	112	44
-	233	127
-	59	3
-	178	136
-	181	123
-	104	48
-	255	109
-	148	146
-	266	99
-	172	131
-	134	104
-	238	137
-	218	148
-	247	107
-	253	114
-	145	117
-	152	119
-	222	136
-	94	26
-	254	108
-	242	125
-	179	134
-	115	65
-	165	134
-	126	80
-	195	145
-	108	43
-	285	109
-	128	103
-	173	140
-	244	107
-	154	103
-	227	119
-	96	24
-	196	117
-	100	35
-	198	151
-	216	128
-	189	145
-	194	127
-	220	126
-	273	91
-	214	153
-	155	106
-	166	130
-	267	86
-	283	96
-	245	125
-	146	102
-	212	105
-	158	124
-	175	118
-	264	108
-	164	111
-	169	124
-	167	137
-	261	101
-	229	134
-	197	140
-	262	117
-	170	113
-	199	147
-	168	119
-	107	46
-	208	139
-	224	102
-	280	104
-	286	110
-	163	128
-	231	126
-	103	37
-	206	145
-	228	111
-	239	116
-	188	127
-	276	94
-	281	122
-	217	138
-	153	124
-	223	124
-	219	132
-	141	100
-	277	115
-	246	117
-	143	109
-	151	115
-	252	121
-	147	111
-	120	62
-	204	128
-	259	125
-	48	2
-	119	59
-	139	103
-	182	142
-	225	132
-	111	63
-	137	125
-	258	134
-	176	103
-	269	111
-	171	121
-	210	130
-	162	125
-	140	88
-	127	92
-	113	59
-	226	130
-	288	91
-	234	114
-	101	32
-	142	115
-	205	141
-	184	143
-	209	133
-	256	99
-	257	120
-	237	115
-	130	90
-	192	142
