#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	18900226	18532434	98.05	14211	0.08	3668	0.02	35582	0.19	314331	1.66
Ecoli	18900226	18900206	100.00	0	0.00	0	0.00	5	0.00	15	0.00
PhiX	18900226	18900226	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	18900226	18900164	100.00	0	0.00	0	0.00	33	0.00	29	0.00
Vectors	18900226	18816820	99.56	14	0.00	0	0.00	1782	0.01	81610	0.43
Bacteria_24k	18900226	18714556	99.02	8833	0.05	8433	0.04	17230	0.09	151174	0.80
Protists_1k	18900226	18411597	97.42	41505	0.22	63172	0.33	16895	0.09	367057	1.94
Viruses	18900226	18711267	99.00	328	0.00	104	0.00	15254	0.08	173273	0.92
Fungi_RefSeq_release	18900226	18562005	98.22	7800	0.04	1788	0.01	36673	0.19	291960	1.54
Coral	18900226	18699383	98.94	1103	0.01	382	0.00	27201	0.14	172157	0.91
Bird	18900226	18636270	98.61	7277	0.04	720	0.00	38154	0.20	217805	1.15
Plant	18900226	18656594	98.71	1577	0.01	362	0.00	25716	0.14	215977	1.14

%Hit_no_genomes: 97.04
