#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	30812531	30123832	97.77	25250	0.08	6893	0.02	67249	0.22	589307	1.91
Ecoli	30812531	30811277	100.00	0	0.00	0	0.00	146	0.00	1108	0.00
PhiX	30812531	30812531	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	30812531	30812419	100.00	0	0.00	0	0.00	17	0.00	95	0.00
Vectors	30812531	30680961	99.58	38	0.00	41	0.00	3795	0.01	127696	0.41
Bacteria_24k	30812531	30420846	98.73	7217	0.02	71576	0.23	32565	0.11	280327	0.91
Protists_1k	30812531	29903810	97.05	73455	0.24	117388	0.38	27048	0.09	690830	2.24
Viruses	30812531	30461362	98.86	600	0.00	228	0.00	30779	0.10	319562	1.04
Fungi_RefSeq_release	30812531	30171423	97.92	15106	0.05	3442	0.01	70664	0.23	551896	1.79
Coral	30812531	30451871	98.83	2134	0.01	661	0.00	50232	0.16	307633	1.00
Bird	30812531	30326250	98.42	14182	0.05	1503	0.00	76900	0.25	393696	1.28
Plant	30812531	30367783	98.56	3094	0.01	671	0.00	49309	0.16	391674	1.27

%Hit_no_genomes: 96.46
