#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	30147293	29501332	97.86	26414	0.09	7022	0.02	65780	0.22	546745	1.81
Ecoli	30147293	30147150	100.00	0	0.00	0	0.00	10	0.00	133	0.00
PhiX	30147293	30147293	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	30147293	30147286	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	30147293	30035327	99.63	41	0.00	3	0.00	3924	0.01	107998	0.36
Bacteria_24k	30147293	29858668	99.05	4516	0.01	9984	0.03	31181	0.10	242944	0.81
Protists_1k	30147293	29304511	97.21	71329	0.24	110018	0.36	27177	0.09	634258	2.10
Viruses	30147293	29830430	98.95	675	0.00	238	0.00	32055	0.11	283895	0.94
Fungi_RefSeq_release	30147293	29569166	98.09	14266	0.05	3322	0.01	67687	0.22	492852	1.63
Coral	30147293	29831003	98.95	2291	0.01	670	0.00	49071	0.16	264258	0.88
Bird	30147293	29703450	98.53	14992	0.05	1593	0.01	82096	0.27	345162	1.14
Plant	30147293	29749540	98.68	3078	0.01	741	0.00	48280	0.16	345654	1.15

%Hit_no_genomes: 96.80
