#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	298976	291547	97.52	280	0.09	88	0.03	629	0.21	6432	2.15
Ecoli	298976	298969	100.00	0	0.00	0	0.00	1	0.00	6	0.00
PhiX	298976	298976	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	298976	298976	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	298976	297604	99.54	0	0.00	0	0.00	39	0.01	1333	0.45
Bacteria_24k	298976	295492	98.84	50	0.02	150	0.05	373	0.12	2911	0.97
Protists_1k	298976	289586	96.86	668	0.22	1094	0.37	270	0.09	7358	2.46
Viruses	298976	295047	98.69	6	0.00	1	0.00	427	0.14	3495	1.17
Fungi_RefSeq_release	298976	292388	97.79	135	0.05	30	0.01	751	0.25	5672	1.90
Coral	298976	295317	98.78	24	0.01	8	0.00	517	0.17	3110	1.04
Bird	298976	293919	98.32	152	0.05	14	0.00	931	0.31	3960	1.32
Plant	298976	294400	98.47	26	0.01	8	0.00	510	0.17	4032	1.35

%Hit_no_genomes: 96.44
