#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16132066	15764139	97.73	14162	0.09	3982	0.02	36111	0.22	313672	1.94
Ecoli	16132066	16131575	100.00	0	0.00	0	0.00	49	0.00	442	0.00
PhiX	16132066	16132066	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16132066	16131999	100.00	0	0.00	0	0.00	14	0.00	53	0.00
Vectors	16132066	16062354	99.57	21	0.00	0	0.00	2228	0.01	67463	0.42
Bacteria_24k	16132066	15943784	98.83	3867	0.02	21922	0.14	17587	0.11	144906	0.90
Protists_1k	16132066	15652743	97.03	39185	0.24	61487	0.38	15356	0.10	363295	2.25
Viruses	16132066	15946148	98.85	383	0.00	137	0.00	17126	0.11	168272	1.04
Fungi_RefSeq_release	16132066	15798297	97.93	7932	0.05	1861	0.01	37627	0.23	286349	1.78
Coral	16132066	15945235	98.84	1284	0.01	358	0.00	26915	0.17	158274	0.98
Bird	16132066	15874845	98.40	8132	0.05	900	0.01	44368	0.28	203821	1.26
Plant	16132066	15898302	98.55	1759	0.01	382	0.00	26812	0.17	204811	1.27

%Hit_no_genomes: 96.50
