#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2890931	2832404	97.98	2365	0.08	685	0.02	5928	0.21	49549	1.71
Ecoli	2890931	2890849	100.00	0	0.00	0	0.00	5	0.00	77	0.00
PhiX	2890931	2890931	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2890931	2890929	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	2890931	2879735	99.61	2	0.00	0	0.00	324	0.01	10870	0.38
Bacteria_24k	2890931	2861694	98.99	549	0.02	2980	0.10	2823	0.10	22885	0.79
Protists_1k	2890931	2814051	97.35	6450	0.22	10129	0.35	2442	0.08	57859	2.00
Viruses	2890931	2861513	98.98	64	0.00	14	0.00	2773	0.10	26567	0.92
Fungi_RefSeq_release	2890931	2837827	98.16	1366	0.05	283	0.01	6133	0.21	45322	1.57
Coral	2890931	2861433	98.98	190	0.01	51	0.00	4164	0.14	25093	0.87
Bird	2890931	2849857	98.58	1346	0.05	121	0.00	7158	0.25	32449	1.12
Plant	2890931	2854094	98.72	278	0.01	54	0.00	4223	0.15	32282	1.12

%Hit_no_genomes: 96.88
