#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1144252	1118507	97.75	993	0.09	331	0.03	2524	0.22	21897	1.91
Ecoli	1144252	1144239	100.00	0	0.00	0	0.00	0	0.00	13	0.00
PhiX	1144252	1144252	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1144252	1144252	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1144252	1139860	99.62	5	0.00	0	0.00	157	0.01	4230	0.37
Bacteria_24k	1144252	1132283	98.95	281	0.02	631	0.06	1252	0.11	9805	0.86
Protists_1k	1144252	1110930	97.09	2682	0.23	4392	0.38	1089	0.10	25159	2.20
Viruses	1144252	1131413	98.88	39	0.00	6	0.00	1290	0.11	11504	1.01
Fungi_RefSeq_release	1144252	1121827	98.04	578	0.05	123	0.01	2601	0.23	19123	1.67
Coral	1144252	1131940	98.92	89	0.01	38	0.00	1806	0.16	10379	0.91
Bird	1144252	1126650	98.47	601	0.05	57	0.00	3514	0.31	13430	1.17
Plant	1144252	1128692	98.64	99	0.01	26	0.00	1890	0.17	13545	1.18

%Hit_no_genomes: 96.63
