#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10073897	9889578	98.18	9518	0.09	2279	0.02	21289	0.21	151233	1.50
Ecoli	10073897	10073859	100.00	0	0.00	0	0.00	15	0.00	23	0.00
PhiX	10073897	10073897	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10073897	10073892	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	10073897	10030025	99.57	4	0.00	2	0.00	1328	0.01	42538	0.42
Bacteria_24k	10073897	9964134	98.91	7648	0.08	12458	0.12	9878	0.10	79779	0.79
Protists_1k	10073897	9820818	97.49	25791	0.26	32086	0.32	13410	0.13	181792	1.80
Viruses	10073897	9984607	99.12	175	0.00	41	0.00	8544	0.08	80530	0.80
Fungi_RefSeq_release	10073897	9904667	98.33	5501	0.05	967	0.01	21603	0.21	141159	1.40
Coral	10073897	9969925	98.97	911	0.01	158	0.00	16175	0.16	86728	0.86
Bird	10073897	9938360	98.66	3794	0.04	393	0.00	23110	0.23	108240	1.07
Plant	10073897	9958357	98.85	955	0.01	174	0.00	13969	0.14	100442	1.00

%Hit_no_genomes: 96.94
