#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1537658	1497648	97.40	1371	0.09	400	0.03	3453	0.22	34786	2.26
Ecoli	1537658	1537651	100.00	0	0.00	0	0.00	3	0.00	4	0.00
PhiX	1537658	1537658	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1537658	1537644	100.00	0	0.00	0	0.00	2	0.00	12	0.00
Vectors	1537658	1526477	99.28	5	0.00	1	0.00	225	0.01	10950	0.71
Bacteria_24k	1537658	1513410	98.42	1574	0.10	1807	0.12	1816	0.12	19051	1.24
Protists_1k	1537658	1485534	96.62	4195	0.27	5708	0.37	2040	0.13	40181	2.61
Viruses	1537658	1515279	98.55	31	0.00	9	0.00	1676	0.11	20663	1.34
Fungi_RefSeq_release	1537658	1500809	97.60	722	0.05	159	0.01	3711	0.24	32257	2.10
Coral	1537658	1514174	98.48	133	0.01	35	0.00	2972	0.19	20344	1.32
Bird	1537658	1507923	98.07	606	0.04	75	0.00	4139	0.27	24915	1.62
Plant	1537658	1510438	98.23	144	0.01	33	0.00	2579	0.17	24464	1.59

%Hit_no_genomes: 96.06
