#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	9374003	9171122	97.84	7624	0.08	1979	0.02	20502	0.22	172776	1.84
Ecoli	9374003	9373992	100.00	0	0.00	0	0.00	8	0.00	3	0.00
PhiX	9374003	9374003	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	9374003	9373895	100.00	0	0.00	0	0.00	4	0.00	104	0.00
Vectors	9374003	9325462	99.49	10	0.00	6	0.00	1226	0.01	47299	0.50
Bacteria_24k	9374003	9266847	98.86	5565	0.06	5828	0.06	10128	0.11	85635	0.91
Protists_1k	9374003	9103019	97.10	24445	0.26	33314	0.36	10822	0.12	202403	2.16
Viruses	9374003	9269952	98.89	162	0.00	51	0.00	8683	0.09	95155	1.02
Fungi_RefSeq_release	9374003	9185263	97.99	4781	0.05	940	0.01	21416	0.23	161603	1.72
Coral	9374003	9257794	98.76	735	0.01	179	0.00	16805	0.18	98490	1.05
Bird	9374003	9223790	98.40	3611	0.04	375	0.00	22062	0.24	124165	1.32
Plant	9374003	9239048	98.56	889	0.01	182	0.00	14858	0.16	119026	1.27

%Hit_no_genomes: 96.66
