#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15657877	15379853	98.22	12330	0.08	3292	0.02	30607	0.20	231795	1.48
Ecoli	15657877	15657850	100.00	0	0.00	0	0.00	8	0.00	19	0.00
PhiX	15657877	15657877	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15657877	15657867	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	15657877	15601874	99.64	7	0.00	11	0.00	1604	0.01	54381	0.35
Bacteria_24k	15657877	15522564	99.13	6557	0.04	7322	0.05	13790	0.09	107644	0.69
Protists_1k	15657877	15280515	97.59	36261	0.23	51222	0.33	14850	0.09	275029	1.76
Viruses	15657877	15523860	99.15	288	0.00	59	0.00	12450	0.08	121220	0.77
Fungi_RefSeq_release	15657877	15404311	98.37	7101	0.05	1505	0.01	30940	0.20	214020	1.37
Coral	15657877	15510460	99.05	1118	0.01	336	0.00	22788	0.15	123175	0.79
Bird	15657877	15460198	98.74	6179	0.04	616	0.00	33012	0.21	157872	1.01
Plant	15657877	15483729	98.89	1297	0.01	289	0.00	21057	0.13	151505	0.97

%Hit_no_genomes: 97.20
