#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	43709216	40685293	93.09	92394	0.21	26678	0.06	162282	0.37	2742569	6.27
Ecoli	43709216	43708678	100.00	0	0.00	0	0.00	165	0.00	373	0.00
PhiX	43709216	43709216	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	43709216	43709058	100.00	0	0.00	0	0.00	7	0.00	151	0.00
Vectors	43709216	42566749	97.39	77	0.00	32	0.00	13849	0.03	1128509	2.58
Bacteria_24k	43709216	41395067	94.71	196183	0.45	209467	0.48	128781	0.29	1779718	4.07
Protists_1k	43709216	40083973	91.71	171543	0.39	259436	0.59	156563	0.36	3037701	6.95
Viruses	43709216	41728524	95.47	1549	0.00	546	0.00	98817	0.23	1879780	4.30
Fungi_RefSeq_release	43709216	40882777	93.53	28694	0.07	6452	0.01	190370	0.44	2600923	5.95
Coral	43709216	41685574	95.38	5616	0.01	1789	0.00	180653	0.41	1835584	4.20
Bird	43709216	41329718	94.55	19188	0.04	2241	0.01	203337	0.47	2154732	4.93
Plant	43709216	41370313	94.65	6378	0.01	1550	0.00	155556	0.36	2175419	4.98

%Hit_no_genomes: 90.18
