# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	121	233
+	112	239
+	135	236
+	119	238
+	188	178
+	163	207
+	105	213
+	138	207
+	102	242
+	82	167
+	170	176
+	206	145
+	179	165
+	160	177
+	114	237
+	213	120
+	145	213
+	130	231
+	162	178
+	177	175
+	109	236
+	151	203
+	203	145
+	149	216
+	232	107
+	61	61
+	111	217
+	189	172
+	182	162
+	79	120
+	167	196
+	161	196
+	207	141
+	97	199
+	126	254
+	118	211
+	75	135
+	124	229
+	88	178
+	238	102
+	201	137
+	78	140
+	146	211
+	231	100
+	76	155
+	259	82
+	219	131
+	168	213
+	95	173
+	125	241
+	104	214
+	244	98
+	80	151
+	202	143
+	217	118
+	106	225
+	257	71
+	165	181
+	123	207
+	127	218
+	166	186
+	175	203
+	181	153
+	99	232
+	221	108
+	210	136
+	229	107
+	209	141
+	157	213
+	253	96
+	140	247
+	120	232
+	193	163
+	191	143
+	190	160
+	100	224
+	158	184
+	87	181
+	66	89
+	148	211
+	136	236
+	180	154
+	115	219
+	237	95
+	134	185
+	96	211
+	116	255
+	154	195
+	198	130
+	153	234
+	131	227
+	173	169
+	137	210
+	230	119
+	184	176
+	94	200
+	183	161
+	176	188
+	155	204
+	90	185
+	236	104
+	214	134
+	113	193
+	59	43
+	81	165
+	248	104
+	250	81
+	65	74
+	139	236
+	92	213
+	195	158
+	205	144
+	128	242
+	251	82
+	228	113
+	171	194
+	226	102
+	107	247
+	101	207
+	211	132
+	159	231
+	132	229
+	164	183
+	144	242
+	110	234
+	192	136
+	208	150
+	98	238
+	133	193
+	108	220
+	57	38
+	218	134
+	74	133
+	54	24
+	174	187
+	150	206
+	194	166
+	129	223
+	249	97
+	197	135
+	186	168
+	254	111
+	67	74
+	84	163
+	83	177
+	64	73
+	258	79
+	243	98
+	147	201
+	71	129
+	117	225
+	172	184
+	86	173
+	122	244
+	93	220
+	225	104
+	199	186
+	223	110
+	224	121
+	185	169
+	227	112
+	85	163
+	220	118
+	60	45
+	89	170
+	187	157
+	247	92
+	103	243
+	246	107
+	255	81
+	241	95
+	52	19
+	204	138
+	156	216
+	141	217
+	196	147
+	143	225
+	222	103
+	178	134
+	91	205
+	215	131
+	73	102
+	152	198
+	169	206
+	200	160
+	252	93
+	70	95
+	45	7
+	69	104
+	240	98
+	142	200
+	72	111
+	68	98
+	242	88
+	62	74
+	256	89
+	77	123
+	216	134
+	212	126
+	63	68
+	51	17
+	245	103
+	233	114
+	239	97
+	55	19
+	50	12
+	235	89
+	234	91
+	47	9
+	42	7
+	49	14
+	58	28
+	46	13
+	33	1
+	34	2
+	44	6
+	38	2
+	35	3
+	43	5
+	48	7
+	260	2
+	39	2
+	56	22
+	53	15
+	36	4
+	41	4
+	40	2
+	37	1
-	154	211
-	73	125
-	221	128
-	199	150
-	135	219
-	155	206
-	138	211
-	161	170
-	104	239
-	214	123
-	139	220
-	169	188
-	143	206
-	111	211
-	185	175
-	130	225
-	152	210
-	90	199
-	129	213
-	210	143
-	146	229
-	80	172
-	92	207
-	206	145
-	93	205
-	98	208
-	173	169
-	187	165
-	158	222
-	242	98
-	78	137
-	153	191
-	144	209
-	85	172
-	180	192
-	141	230
-	193	135
-	109	235
-	99	233
-	81	135
-	115	267
-	83	184
-	218	119
-	160	186
-	97	193
-	159	188
-	174	167
-	133	225
-	195	120
-	105	248
-	168	184
-	82	161
-	88	185
-	230	100
-	134	232
-	216	143
-	177	174
-	151	213
-	157	199
-	204	136
-	167	201
-	229	91
-	172	186
-	164	199
-	136	241
-	245	82
-	200	130
-	171	192
