Sample	Unique Reads	Duplicate Reads
Dar-AJol_001-Ex1-1A-lcwgs-1-2.clmp.fp2_repr.R1	474042.0	35489.0
Dar-AJol_001-Ex1-1A-lcwgs-1-2.clmp.fp2_repr.R2	476261.0	33270.0
Dar-AJol_002-Ex1-1B-lcwgs-1-2.clmp.fp2_repr.R1	26904485.0	598717.0
Dar-AJol_002-Ex1-1B-lcwgs-1-2.clmp.fp2_repr.R2	26923815.0	579387.0
Dar-AJol_003-Ex1-1C-lcwgs-1-2.clmp.fp2_repr.R1	38359678.0	612709.0
Dar-AJol_003-Ex1-1C-lcwgs-1-2.clmp.fp2_repr.R2	38386150.0	586237.0
Dar-AJol_004-Ex1-1D-lcwgs-1-2.clmp.fp2_repr.R1	22195154.0	519157.0
Dar-AJol_004-Ex1-1D-lcwgs-1-2.clmp.fp2_repr.R2	22192900.0	521411.0
Dar-AJol_005-Ex1-1E-lcwgs-1-2.clmp.fp2_repr.R1	8228454.0	2251671.0
Dar-AJol_005-Ex1-1E-lcwgs-1-2.clmp.fp2_repr.R2	8271532.0	2208593.0
Dar-AJol_006-Ex1-1F-lcwgs-1-2.clmp.fp2_repr.R1	1795295.0	14797.0
Dar-AJol_006-Ex1-1F-lcwgs-1-2.clmp.fp2_repr.R2	1795232.0	14860.0
Dar-AJol_007-Ex1-1G-lcwgs-1-2.clmp.fp2_repr.R1	415324.0	5077.0
Dar-AJol_007-Ex1-1G-lcwgs-1-2.clmp.fp2_repr.R2	415801.0	4600.0
Dar-AJol_008-Ex1-1H-lcwgs-1-2.clmp.fp2_repr.R1	1750949.0	35157.0
Dar-AJol_008-Ex1-1H-lcwgs-1-2.clmp.fp2_repr.R2	1752551.0	33555.0
Dar-AJol_009-Ex1-2A-lcwgs-1-2.clmp.fp2_repr.R1	7637528.0	101276.0
Dar-AJol_009-Ex1-2A-lcwgs-1-2.clmp.fp2_repr.R2	7639366.0	99438.0
Dar-AJol_010-Ex1-2B-lcwgs-1-2.clmp.fp2_repr.R1	40444643.0	478171.0
Dar-AJol_010-Ex1-2B-lcwgs-1-2.clmp.fp2_repr.R2	40462288.0	460526.0
Dar-AJol_011-Ex1-2C-lcwgs-1-2.clmp.fp2_repr.R1	22360006.0	333333.0
Dar-AJol_011-Ex1-2C-lcwgs-1-2.clmp.fp2_repr.R2	22371277.0	322062.0
Dar-AJol_012-Ex1-2D-lcwgs-1-2.clmp.fp2_repr.R1	20070731.0	606519.0
Dar-AJol_012-Ex1-2D-lcwgs-1-2.clmp.fp2_repr.R2	20094144.0	583106.0
Dar-AJol_013-Ex1-2E-lcwgs-1-2.clmp.fp2_repr.R1	25525673.0	570301.0
Dar-AJol_013-Ex1-2E-lcwgs-1-2.clmp.fp2_repr.R2	25548917.0	547057.0
Dar-AJol_014-Ex1-2F-lcwgs-1-2.clmp.fp2_repr.R1	11072433.0	89616.0
Dar-AJol_014-Ex1-2F-lcwgs-1-2.clmp.fp2_repr.R2	11074758.0	87291.0
