pos	3pG>A
1	0.00575697648868381
2	0.00513240748727681
3	0.00473377920611483
4	0.00525601156322544
5	0.00449418780519424
6	0.004434011476265
7	0.00466097968516401
8	0.00442228484717104
9	0.00414791280557762
10	0.00463658041155171
11	0.00434204696499778
12	0.00365789932067584
13	0.00444620531783765
14	0.00357190104511179
15	0.00379004891807324
16	0.00448983185139537
17	0.00386915230390433
18	0.0041491963661775
19	0.00465749813260688
20	0.00516366182391038
21	0.00355559457442606
22	0.00436509668689161
23	0.00409998677423621
24	0.00454425130150887
25	0.00548745408682568
