# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	141	237
+	148	194
+	115	388
+	75	514
+	69	433
+	89	499
+	116	392
+	70	470
+	132	318
+	198	51
+	71	444
+	93	475
+	226	12
+	63	345
+	127	322
+	90	541
+	81	522
+	125	317
+	61	277
+	119	371
+	79	525
+	123	314
+	49	164
+	97	448
+	151	158
+	96	554
+	73	475
+	46	162
+	171	108
+	91	492
+	95	521
+	237	20
+	74	460
+	131	300
+	149	191
+	72	451
+	161	118
+	109	406
+	85	516
+	87	534
+	124	330
+	45	146
+	106	427
+	145	201
+	47	136
+	101	464
+	102	436
+	117	359
+	179	68
+	133	277
+	135	264
+	150	175
+	156	128
+	174	93
+	158	159
+	176	84
+	88	515
+	94	516
+	53	177
+	189	66
+	170	91
+	128	292
+	68	419
+	31	15
+	160	148
+	143	259
+	122	345
+	138	223
+	77	492
+	153	177
+	157	168
+	172	98
+	60	236
+	129	252
+	103	434
+	105	433
+	42	137
+	255	10
+	110	391
+	139	253
+	86	474
+	112	430
+	82	520
+	80	516
+	83	481
+	229	13
+	56	201
+	126	339
+	92	477
+	108	442
+	39	95
+	104	433
+	205	39
+	181	91
+	137	245
+	144	200
+	84	524
+	136	269
+	28	14
+	183	66
+	57	218
+	191	59
+	168	120
+	107	450
+	146	227
+	130	304
+	34	43
+	65	368
+	98	471
+	185	72
+	64	353
+	59	222
+	78	501
+	99	458
+	147	184
+	211	25
+	167	90
+	62	303
+	152	180
+	44	123
+	118	375
+	50	151
+	111	417
+	114	371
+	177	98
+	154	157
+	66	369
+	134	234
+	100	438
+	165	108
+	162	151
+	54	200
+	121	316
+	142	229
+	113	387
+	58	219
+	187	63
+	51	170
+	208	31
+	120	379
+	173	94
+	36	39
+	76	521
+	67	412
+	182	88
+	210	36
+	55	190
+	223	14
+	41	114
+	204	35
+	37	78
+	192	66
+	195	56
+	221	19
+	213	27
+	197	44
+	178	76
+	222	22
+	196	50
+	38	51
+	40	92
+	48	162
+	164	127
+	219	27
+	159	161
+	180	71
+	217	20
+	200	34
+	43	110
+	169	116
+	258	6
+	199	41
+	216	23
+	188	67
+	27	14
+	140	209
+	155	146
+	166	89
+	163	125
+	203	30
+	218	22
+	259	6
+	184	65
+	52	150
+	251	5
+	194	51
+	236	14
+	212	22
+	25	6
+	228	11
+	215	23
+	207	33
+	249	4
+	214	22
+	35	45
+	206	30
+	244	8
+	243	12
+	33	35
+	186	70
+	220	29
+	241	11
+	224	10
+	175	75
+	193	49
+	231	15
+	233	19
+	239	7
+	209	16
+	227	16
+	202	51
+	190	47
+	26	4
+	32	26
+	232	12
+	225	19
+	230	15
+	238	9
+	254	6
+	245	10
+	247	8
+	256	8
+	201	49
+	240	11
+	248	8
+	29	7
+	246	8
+	30	19
+	252	5
+	257	3
+	235	8
+	253	5
+	234	7
+	242	8
+	250	5
-	74	532
-	152	164
-	243	8
-	77	489
-	86	497
-	80	534
-	149	177
-	138	219
-	88	531
-	65	355
-	43	121
-	49	145
-	94	515
-	92	516
-	72	486
-	59	243
-	81	553
-	142	194
-	67	389
-	147	217
-	122	361
-	69	474
-	119	393
-	82	483
-	112	398
-	113	395
-	84	533
-	75	514
-	240	15
-	95	515
-	96	470
-	50	171
-	78	486
-	103	445
-	191	62
-	111	418
-	51	158
-	137	239
-	73	460
-	83	500
-	106	471
-	107	446
-	168	104
-	108	419
-	171	109
-	129	282
-	64	350
-	99	469
-	54	202
-	123	330
-	120	320
-	181	72
-	160	143
-	71	507
-	166	123
-	39	94
-	164	125
-	159	139
-	169	102
-	89	500
-	70	412
-	115	387
-	124	348
-	141	237
-	63	322
-	178	84
-	102	462
-	155	142
-	40	110
-	98	479
-	151	171
-	128	297
-	140	225
-	133	275
-	93	503
-	52	173
-	62	303
-	157	151
-	183	68
-	100	444
-	60	274
-	109	429
-	130	288
-	121	361
-	53	202
-	173	89
-	165	120
-	97	511
-	76	507
-	134	241
-	87	521
-	90	491
-	143	220
-	44	128
-	116	406
-	91	507
-	118	375
-	101	504
-	127	308
-	57	224
-	167	124
-	45	147
-	85	530
-	117	368
-	222	28
-	192	46
-	68	433
-	66	417
-	195	64
-	41	103
-	197	41
-	104	463
-	46	131
-	176	84
-	131	300
-	110	428
-	156	143
-	42	123
-	37	68
-	47	150
-	135	229
-	220	23
-	187	81
-	79	538
-	48	128
-	203	36
-	105	451
-	55	169
-	206	31
-	125	310
-	189	58
-	31	26
-	231	11
-	33	51
-	174	88
-	36	58
-	242	20
-	145	220
-	194	44
-	150	181
-	114	405
-	238	9
-	38	79
-	158	157
-	146	192
-	163	137
-	139	227
-	126	341
-	182	71
-	225	21
-	153	158
-	224	17
-	212	20
-	56	205
-	148	160
-	170	92
-	179	81
-	58	213
-	193	50
-	35	50
-	180	69
-	34	52
-	223	19
-	185	58
-	200	40
-	175	83
-	154	143
-	177	73
-	136	265
-	144	213
-	215	29
-	198	35
-	132	277
-	217	20
-	184	72
-	188	64
-	207	36
-	162	127
-	30	18
-	209	35
-	172	107
-	61	286
-	202	39
-	205	31
-	213	33
-	190	68
-	199	37
-	250	9
-	219	27
-	232	16
-	161	134
-	257	6
-	210	21
-	211	29
-	214	26
-	235	9
-	186	69
-	201	41
-	196	50
-	227	11
-	253	4
-	218	23
-	230	21
-	29	19
-	236	12
-	258	8
-	216	28
-	233	8
-	204	35
-	221	18
-	25	3
-	32	25
-	237	14
-	208	35
-	254	8
-	244	7
-	246	3
-	249	4
-	228	7
-	239	8
-	26	4
-	234	9
-	248	5
-	241	5
-	251	4
-	28	13
-	229	11
-	259	3
-	256	4
-	27	10
-	252	5
-	226	10
-	247	12
-	245	5
-	255	4
