# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	188	189
+	195	141
+	138	208
+	139	219
+	99	172
+	104	184
+	204	133
+	133	232
+	96	192
+	151	217
+	205	134
+	92	172
+	144	223
+	105	199
+	76	99
+	229	117
+	209	126
+	178	181
+	257	71
+	169	183
+	224	129
+	246	99
+	155	208
+	206	146
+	202	144
+	216	137
+	214	114
+	87	157
+	217	149
+	124	223
+	236	111
+	157	228
+	221	122
+	120	218
+	226	119
+	192	156
+	161	212
+	83	133
+	253	77
+	259	82
+	94	191
+	208	139
+	70	83
+	115	222
+	255	97
+	167	190
+	118	214
+	163	189
+	213	133
+	132	226
+	191	193
+	223	125
+	218	110
+	150	214
+	136	260
+	227	118
+	145	253
+	37	1
+	143	232
+	201	142
+	153	216
+	78	118
+	183	193
+	106	192
+	111	222
+	189	161
+	69	77
+	137	279
+	248	102
+	127	266
+	146	250
+	152	203
+	237	110
+	184	187
+	114	206
+	159	214
+	233	104
+	182	211
+	177	181
+	238	100
+	119	209
+	232	111
+	107	221
+	109	201
+	256	81
+	166	214
+	160	180
+	98	178
+	179	163
+	131	265
+	148	202
+	81	126
+	66	81
+	211	134
+	225	117
+	100	168
+	245	86
+	162	207
+	61	45
+	173	181
+	117	208
+	91	151
+	197	151
+	186	205
+	222	111
+	86	174
+	199	136
+	241	84
+	110	198
+	171	207
+	187	169
+	203	148
+	240	103
+	252	91
+	93	160
+	254	65
+	174	183
+	102	187
+	249	83
+	141	236
+	101	195
+	228	120
+	140	210
+	149	222
+	48	11
+	89	155
+	158	205
+	130	263
+	207	137
+	168	180
+	164	203
+	103	202
+	181	187
+	258	92
+	112	233
+	63	48
+	97	180
+	62	39
+	58	34
+	88	162
+	121	214
+	220	108
+	154	234
+	75	104
+	215	121
+	126	245
+	200	151
+	80	111
+	113	234
+	194	144
+	134	245
+	176	209
+	64	56
+	175	174
+	230	108
+	190	182
+	250	87
+	56	34
+	116	230
+	196	137
+	165	209
+	210	126
+	147	233
+	50	19
+	193	164
+	135	230
+	156	200
+	128	220
+	73	112
+	170	191
+	53	11
+	90	148
+	57	29
+	142	244
+	123	202
+	67	76
+	77	95
+	129	216
+	79	114
+	74	107
+	95	192
+	125	222
+	243	101
+	247	81
+	172	175
+	122	240
+	239	104
+	84	135
+	212	142
+	234	111
+	180	182
+	242	98
+	65	64
+	68	76
+	108	200
+	198	131
+	219	142
+	231	109
+	59	35
+	72	85
+	85	127
+	185	160
+	244	102
+	82	123
+	55	25
+	46	9
+	71	79
+	52	20
+	60	42
+	43	10
+	251	83
+	45	10
+	42	11
+	47	14
+	51	17
+	235	106
+	39	2
+	44	5
+	49	15
+	54	23
+	41	4
+	35	2
+	260	2
+	38	3
+	40	5
+	34	1
+	33	2
+	29	1
+	36	1
-	160	192
-	113	220
-	238	96
-	98	193
-	174	190
-	158	218
-	63	50
-	224	107
-	170	181
-	124	222
-	114	200
-	142	249
-	198	168
-	93	170
-	128	247
-	166	224
-	118	196
-	145	225
-	191	159
-	235	106
-	112	211
-	99	175
-	115	253
-	134	251
-	168	173
-	208	119
-	117	235
-	254	91
-	141	241
-	148	242
-	199	147
-	218	123
-	181	196
-	121	199
-	182	181
-	90	139
-	192	131
-	127	234
-	80	106
-	96	193
-	226	120
-	82	128
-	97	171
-	164	211
-	165	181
-	163	195
-	146	220
-	87	145
-	178	167
-	123	224
-	184	149
-	173	170
-	176	181
-	214	153
-	70	84
-	89	130
-	202	138
-	155	197
-	180	190
-	94	166
-	245	98
-	147	226
-	194	147
-	79	104
-	253	108
-	210	164
-	213	119
-	108	233
-	193	173
-	120	237
-	248	85
-	209	152
-	130	252
-	116	218
-	137	221
-	257	81
-	179	185
-	227	119
-	135	251
-	205	127
-	219	119
-	204	151
-	104	227
-	190	167
-	154	193
-	149	225
-	152	195
-	255	77
-	185	179
-	206	135
-	110	198
-	132	225
-	95	177
-	252	76
-	139	233
-	75	112
-	129	194
-	169	189
-	102	210
-	232	99
-	73	91
-	140	231
-	242	97
-	201	140
-	125	236
-	189	161
-	247	86
-	203	166
-	230	105
-	144	222
-	172	185
-	259	72
-	159	191
-	105	186
-	157	211
-	177	168
-	101	221
-	76	116
-	85	142
-	138	253
-	126	222
-	153	209
-	217	118
-	211	140
-	162	201
-	150	213
-	167	205
-	68	73
-	187	206
-	122	221
-	216	117
-	171	179
-	258	82
-	77	115
-	236	79
-	207	132
-	91	166
-	196	154
-	136	226
-	243	103
-	106	195
-	186	159
-	223	137
-	256	85
-	246	93
-	233	104
-	109	211
-	221	106
-	240	113
-	133	221
-	156	238
-	111	205
-	143	239
-	65	61
-	215	137
-	131	239
-	81	140
-	161	233
-	237	114
-	175	156
-	212	141
-	92	158
-	74	107
-	251	89
-	103	199
-	86	136
-	195	130
-	250	98
-	183	185
-	83	133
-	225	122
-	69	81
-	72	80
-	66	62
-	261	2
-	244	99
-	229	112
-	220	134
-	71	93
-	231	89
-	84	140
-	67	67
-	88	145
-	151	234
-	188	165
-	58	34
-	200	150
-	249	88
-	241	84
-	60	30
-	100	171
-	234	108
-	107	184
-	222	118
-	228	107
-	57	25
-	239	94
-	47	5
-	64	47
-	119	243
-	78	106
-	55	23
-	62	50
-	59	41
-	56	22
-	197	135
-	54	21
-	48	15
-	39	8
-	53	26
-	49	12
-	260	2
-	42	7
-	46	15
-	51	16
-	52	12
-	61	43
-	41	6
-	50	15
-	44	6
-	38	3
-	36	3
-	35	3
-	43	6
-	37	3
-	45	3
-	40	2
-	29	1
-	30	1
-	34	1
-	33	1
