pos	5pC>T
1	0.00190672916501152
2	0.0061518455536661
3	0.00441843339405449
4	0.00381933650131012
5	0.00429320318148952
6	0.00379791114886812
7	0.00479133726222989
8	0.00435126582278481
9	0.00390122432039842
10	0.00411384836163597
11	0.00329619894020945
12	0.00404626639964033
13	0.00359968188857729
14	0.00370260033195727
15	0.00390525511503523
16	0.00376313854405467
17	0.00397895007059428
18	0.0036336572979599
19	0.00397082308256722
20	0.0039697950377562
21	0.00373799278480462
22	0.00341370668049434
23	0.00452914031789438
24	0.00451754385964912
25	0.00469462969462969
