# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	105	569
+	131	477
+	66	192
+	94	403
+	90	293
+	144	415
+	104	553
+	158	312
+	103	497
+	185	136
+	93	355
+	123	532
+	124	501
+	128	480
+	120	571
+	229	30
+	96	420
+	236	34
+	203	65
+	139	435
+	82	205
+	80	236
+	69	197
+	35	27
+	51	124
+	92	335
+	112	572
+	155	287
+	76	208
+	132	465
+	188	135
+	149	324
+	201	81
+	150	332
+	55	176
+	121	496
+	148	332
+	127	478
+	97	464
+	130	480
+	87	266
+	163	239
+	258	9
+	134	415
+	110	537
+	115	561
+	160	269
+	119	501
+	64	208
+	156	304
+	37	38
+	107	541
+	125	531
+	117	520
+	153	320
+	106	558
+	111	536
+	157	290
+	95	410
+	147	331
+	89	289
+	86	256
+	129	458
+	109	499
+	133	459
+	71	207
+	137	428
+	263	9
+	182	154
+	61	169
+	70	186
+	161	267
+	126	524
+	50	144
+	135	469
+	187	127
+	41	73
+	108	525
+	230	31
+	49	143
+	162	249
+	145	421
+	122	499
+	81	240
+	114	564
+	183	153
+	154	279
+	88	295
+	52	155
+	72	202
+	237	27
+	77	201
+	143	369
+	167	259
+	253	13
+	48	114
+	200	79
+	177	194
+	116	526
+	180	150
+	113	553
+	255	16
+	102	487
+	118	544
+	189	133
+	225	37
+	74	233
+	170	194
+	164	259
+	85	251
+	166	218
+	63	172
+	142	413
+	100	481
+	194	103
+	57	171
+	190	92
+	101	545
+	172	213
+	140	432
+	175	173
+	192	119
+	138	431
+	136	444
+	168	234
+	165	233
+	191	137
+	91	326
+	151	353
+	53	133
+	195	109
+	179	189
+	152	316
+	146	398
+	67	169
+	54	130
+	99	480
+	58	174
+	206	52
+	184	123
+	84	235
+	141	393
+	79	226
+	174	190
+	68	206
+	98	485
+	220	44
+	75	219
+	208	60
+	60	157
+	62	182
+	56	172
+	227	34
+	251	16
+	45	104
+	213	50
+	83	220
+	218	47
+	65	203
+	215	52
+	193	127
+	186	144
+	73	234
+	204	81
+	222	38
+	233	29
+	217	51
+	202	80
+	40	57
+	171	213
+	44	94
+	173	215
+	59	175
+	169	225
+	242	25
+	43	84
+	228	16
+	178	162
+	159	273
+	32	15
+	211	53
+	47	94
+	241	11
+	219	48
+	207	74
+	234	25
+	196	101
+	197	86
+	210	65
+	254	18
+	209	52
+	271	14
+	266	9
+	223	45
+	221	36
+	176	200
+	199	112
+	214	50
+	36	30
+	78	210
+	46	105
+	198	115
+	240	27
+	181	158
+	224	36
+	239	27
+	281	4
+	269	6
+	248	18
+	245	16
+	33	13
+	216	55
+	34	27
+	38	45
+	39	54
+	232	27
+	212	48
+	243	24
+	26	3
+	244	16
+	246	13
+	42	65
+	250	13
+	272	4
+	205	71
+	31	5
+	257	14
+	235	18
+	226	28
+	238	21
+	265	5
+	268	6
+	252	13
+	247	11
+	275	5
+	287	6
+	261	6
+	260	12
+	270	3
+	290	1
+	284	7
+	28	7
+	231	22
+	30	10
+	280	6
+	276	5
+	249	9
+	277	2
+	283	2
+	264	5
+	256	19
+	286	3
+	289	2
+	259	4
+	279	2
+	262	6
+	27	1
+	285	2
+	25	1
+	278	8
+	274	3
+	288	3
+	273	2
+	267	2
+	29	2
-	106	588
-	40	69
-	117	509
-	107	594
-	54	152
-	149	341
-	130	471
-	104	550
-	122	526
-	148	365
-	119	561
-	166	246
-	108	514
-	139	420
-	143	390
-	147	355
-	151	301
-	118	558
-	157	285
-	145	343
-	63	168
-	185	153
-	159	295
-	116	563
-	135	444
-	128	506
-	124	506
-	53	149
-	91	342
-	199	96
-	109	574
-	77	211
-	164	248
-	184	138
-	95	414
-	101	499
-	74	186
-	93	370
-	203	83
-	96	459
-	150	346
-	132	474
-	84	255
-	102	515
-	248	15
-	173	206
-	60	147
-	146	387
-	125	544
-	210	70
-	156	289
-	198	93
-	141	388
-	175	194
-	98	479
-	87	262
-	103	543
-	131	510
-	120	517
-	89	305
-	75	204
-	76	226
-	55	142
-	82	246
-	144	375
-	260	9
-	123	546
-	138	422
-	177	165
-	152	343
-	113	516
-	171	230
-	85	232
-	58	180
-	111	554
-	94	419
-	126	500
-	129	448
-	215	62
-	155	318
-	68	206
-	100	502
-	136	432
-	42	95
-	110	539
-	225	27
-	99	477
-	48	132
-	182	187
-	49	118
-	206	75
-	165	234
-	251	10
-	97	454
-	57	150
-	35	24
-	137	444
-	64	182
-	114	563
-	209	56
-	176	182
-	194	104
-	90	315
-	71	219
-	253	10
-	133	460
-	72	204
-	169	217
-	47	95
-	79	234
-	127	519
-	105	514
-	37	43
-	142	405
-	163	273
-	153	335
-	121	517
-	140	432
-	162	273
-	66	206
-	83	216
-	78	230
-	80	228
-	39	52
-	202	79
-	115	530
-	212	53
-	81	218
-	65	212
-	211	67
-	134	473
-	204	83
-	180	150
-	154	303
-	92	348
-	70	198
-	197	84
-	86	259
-	183	136
-	61	160
-	174	200
-	217	55
-	51	131
-	56	161
-	161	253
-	257	12
-	88	267
-	181	165
-	195	93
-	112	541
-	41	71
-	207	49
-	189	126
-	46	88
-	67	193
-	242	13
-	269	11
-	223	35
-	247	13
-	45	85
-	59	168
-	160	296
-	230	37
-	201	82
-	187	137
-	170	201
-	172	204
-	167	229
-	52	152
-	243	13
-	227	36
-	220	49
-	73	184
-	190	127
-	208	63
-	263	12
-	168	236
-	50	119
-	279	4
-	213	51
-	241	12
-	218	44
-	192	122
-	236	25
-	256	19
-	30	8
-	191	120
-	69	201
-	186	144
-	228	33
-	196	107
-	188	128
-	264	5
-	158	258
-	214	51
-	200	85
-	62	147
-	34	42
-	31	8
-	288	3
-	43	83
-	178	181
-	235	39
-	261	15
-	219	57
-	229	45
-	231	24
-	246	19
-	250	18
-	36	55
-	38	39
-	258	15
-	216	46
-	193	110
-	221	52
-	224	36
-	44	91
-	205	75
-	255	11
-	222	42
-	267	6
-	234	25
-	179	163
-	226	34
-	237	23
-	244	26
-	232	20
-	245	19
-	239	19
-	273	7
-	249	14
-	238	21
-	29	6
-	259	15
-	233	22
-	270	6
-	252	9
-	254	12
-	274	8
-	277	3
-	33	27
-	262	9
-	285	1
-	240	14
-	265	4
-	289	3
-	32	10
-	278	4
-	272	9
-	286	4
-	276	4
-	283	3
-	268	8
-	281	7
-	271	3
-	266	6
-	287	2
-	280	4
-	275	2
-	27	1
-	28	6
-	282	3
