Sequence_Name	Extraction_ID
SfA0400501A	Sfu-ABai_005-Ex1-1A-lcwgs-1-1
SfA0400601B	Sfu-ABai_006-Ex1-1B-lcwgs-1-1
SfA0400701C	Sfu-ABai_007-Ex1-1C-lcwgs-1-1
SfA0400801D	Sfu-ABai_008-Ex1-1D-lcwgs-1-1
SfA0400901E	Sfu-ABai_009-Ex1-1E-lcwgs-1-1
SfA0401001F	Sfu-ABai_010-Ex1-1F-lcwgs-1-1
SfA0401101G	Sfu-ABai_011-Ex1-1G-lcwgs-1-1
SfA0401201H	Sfu-ABai_012-Ex1-1H-lcwgs-1-1
