# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	152	221
+	240	134
+	138	223
+	81	117
+	51	11
+	106	190
+	88	143
+	203	175
+	210	187
+	104	193
+	84	121
+	131	224
+	160	223
+	213	168
+	245	119
+	129	207
+	162	208
+	105	202
+	233	139
+	178	200
+	140	199
+	110	198
+	53	22
+	126	212
+	143	247
+	208	184
+	137	242
+	91	159
+	148	244
+	67	77
+	154	227
+	177	212
+	102	185
+	182	228
+	135	225
+	156	234
+	249	133
+	223	163
+	111	201
+	157	205
+	133	221
+	119	210
+	255	87
+	241	117
+	259	122
+	234	151
+	171	212
+	78	118
+	147	209
+	103	180
+	124	204
+	227	162
+	64	54
+	222	127
+	195	156
+	244	129
+	97	185
+	247	133
+	238	140
+	144	214
+	109	220
+	172	199
+	183	200
+	166	230
+	153	203
+	165	207
+	199	179
+	125	237
+	225	170
+	235	144
+	180	207
+	197	164
+	184	175
+	209	166
+	123	197
+	224	146
+	205	176
+	236	128
+	115	196
+	174	190
+	196	190
+	232	136
+	189	182
+	83	104
+	175	196
+	179	219
+	159	235
+	188	214
+	242	125
+	98	162
+	253	109
+	155	203
+	65	64
+	86	137
+	94	172
+	132	249
+	204	156
+	193	172
+	42	6
+	250	130
+	202	184
+	142	203
+	167	199
+	134	203
+	169	190
+	92	153
+	173	206
+	70	84
+	69	78
+	158	221
+	243	116
+	114	196
+	220	165
+	251	113
+	80	116
+	161	219
+	248	118
+	151	239
+	190	184
+	87	113
+	200	181
+	59	38
+	252	107
+	181	186
+	74	110
+	79	120
+	108	206
+	150	219
+	127	211
+	206	165
+	120	185
+	116	210
+	99	196
+	90	173
+	239	119
+	214	165
+	66	81
+	221	163
+	107	177
+	63	76
+	136	234
+	201	168
+	68	61
+	95	182
+	93	152
+	185	166
+	191	202
+	211	190
+	215	164
+	217	172
+	75	104
+	128	228
+	163	219
+	130	221
+	48	12
+	257	101
+	55	22
+	139	214
+	256	108
+	170	212
+	85	116
+	100	205
+	145	232
+	207	161
+	216	167
+	62	52
+	43	11
+	198	176
+	228	164
+	219	149
+	229	139
+	246	126
+	117	213
+	113	211
+	237	133
+	141	243
+	164	210
+	176	186
+	122	217
+	72	92
+	168	228
+	218	157
+	76	103
+	112	212
+	192	177
+	254	122
+	149	220
+	77	101
+	73	97
+	118	184
+	146	189
+	54	23
+	71	84
+	187	193
+	226	137
+	258	118
+	28	1
+	212	161
+	231	131
+	194	205
+	101	177
+	230	126
+	96	147
+	39	5
+	82	118
+	60	43
+	52	17
+	186	214
+	121	218
+	57	23
+	41	5
+	56	28
+	89	128
+	61	53
+	45	3
+	58	24
+	47	10
+	32	2
+	37	3
+	260	4
+	50	15
+	44	8
+	38	4
+	49	8
+	40	2
+	46	9
+	35	1
+	33	1
+	30	1
+	261	1
+	36	1
-	133	195
-	207	199
-	82	117
-	181	217
-	138	215
-	186	202
-	255	99
-	184	184
-	209	156
-	144	208
-	134	234
-	123	217
-	219	165
-	167	190
-	128	236
-	120	197
-	91	147
-	210	177
-	140	223
-	220	158
-	235	120
-	172	227
-	201	165
-	233	127
-	192	177
-	176	207
-	173	194
-	122	207
-	104	179
-	168	232
-	211	170
-	155	202
-	84	144
-	179	210
-	127	230
-	66	62
-	243	118
-	94	149
-	105	203
-	218	173
-	100	160
-	135	201
-	146	238
-	225	156
-	193	209
-	229	152
-	97	177
-	171	206
-	137	210
-	177	207
-	36	5
-	203	193
-	204	173
-	217	158
-	124	234
-	111	207
-	107	196
-	119	189
-	215	208
-	118	199
-	148	208
-	153	209
-	108	190
-	99	169
-	101	181
-	189	208
-	208	192
-	249	119
-	159	197
-	221	162
-	112	186
-	60	36
-	90	140
-	191	201
-	89	162
-	81	134
-	147	216
-	227	142
-	95	172
-	116	207
-	162	189
-	42	5
-	183	201
-	169	194
-	150	206
-	198	155
-	214	172
-	246	100
-	54	22
-	114	195
-	252	104
-	165	225
-	224	167
-	163	204
-	92	137
-	175	201
-	154	213
-	80	110
-	182	190
-	256	102
-	236	109
-	126	195
-	185	198
-	88	121
-	206	168
-	62	44
-	174	212
-	98	172
-	96	166
-	161	206
-	136	209
-	151	221
-	212	167
-	237	112
-	188	184
-	157	207
-	166	194
-	228	167
-	187	156
-	142	237
-	205	181
-	253	101
-	245	113
-	158	204
-	139	201
