Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Hte-ABur_001-Ex1-1A-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_001-Ex1-1A-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_002-Ex1-1B-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_002-Ex1-1B-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_003-Ex1-1C-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_003-Ex1-1C-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_004-Ex1-1D-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_004-Ex1-1D-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_005-Ex1-1E-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_005-Ex1-1E-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_006-Ex1-1F-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_006-Ex1-1F-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_007-Ex1-1G-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_007-Ex1-1G-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_008-Ex1-1H-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_008-Ex1-1H-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_009-Ex1-2A-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_009-Ex1-2A-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_010-Ex1-2B-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_010-Ex1-2B-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_011-Ex1-2C-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_011-Ex1-2C-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_012-Ex1-2D-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_012-Ex1-2D-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_013-Ex1-2E-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_013-Ex1-2E-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_014-Ex1-2F-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
Hte-ABur_014-Ex1-2F-lcwgs-1-T.clmp.fp2_repr.R2	0.0	0.0
Hte-ABur_015-Ex1-2G-lcwgs-1-T.clmp.fp2_repr.R1	0.0	0.0
