#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	27219317	25082663	92.15	45558	0.17	16756	0.06	175545	0.64	1898795	6.98
Ecoli	27219317	27219309	100.00	0	0.00	0	0.00	2	0.00	6	0.00
PhiX	27219317	27219317	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	27219317	27219276	100.00	0	0.00	0	0.00	0	0.00	41	0.00
Vectors	27219317	26965531	99.07	43	0.00	6	0.00	7523	0.03	246214	0.90
Bacteria_24k	27219317	26206531	96.28	3283	0.01	2139	0.01	101483	0.37	905881	3.33
Protists_1k	27219317	24596210	90.36	139918	0.51	282061	1.04	64100	0.24	2137028	7.85
Viruses	27219317	26091714	95.85	1721	0.01	504	0.00	105466	0.39	1019912	3.75
Fungi_RefSeq_release	27219317	25240768	92.73	25988	0.10	5846	0.02	186057	0.68	1760658	6.47
Coral	27219317	25996502	95.50	5002	0.02	4122	0.02	166275	0.61	1047416	3.85
Bird	27219317	25700982	94.43	19354	0.07	3126	0.01	199572	0.73	1296283	4.76
Plant	27219317	25702977	94.43	7286	0.03	1767	0.01	148206	0.54	1359081	4.99

%Hit_no_genomes: 89.56
