#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12704365	11671751	91.87	20917	0.16	7782	0.06	85977	0.68	917938	7.23
Ecoli	12704365	12704361	100.00	0	0.00	0	0.00	1	0.00	3	0.00
PhiX	12704365	12704365	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12704365	12704354	100.00	0	0.00	0	0.00	0	0.00	11	0.00
Vectors	12704365	12570121	98.94	20	0.00	2	0.00	3669	0.03	130553	1.03
Bacteria_24k	12704365	12211027	96.12	1689	0.01	1045	0.01	48016	0.38	442588	3.48
Protists_1k	12704365	11440118	90.05	66682	0.52	134419	1.06	30297	0.24	1032849	8.13
Viruses	12704365	12161375	95.73	684	0.01	248	0.00	45047	0.35	497011	3.91
Fungi_RefSeq_release	12704365	11746871	92.46	12137	0.10	2550	0.02	88908	0.70	853899	6.72
Coral	12704365	12112008	95.34	2294	0.02	486	0.00	80820	0.64	508757	4.00
Bird	12704365	11960560	94.14	9143	0.07	1452	0.01	94799	0.75	638411	5.03
Plant	12704365	11965093	94.17	3390	0.03	847	0.01	72096	0.57	662939	5.22

%Hit_no_genomes: 89.26
