#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17501940	16068978	91.81	29469	0.17	10509	0.06	115870	0.66	1277114	7.30
Ecoli	17501940	17501929	100.00	0	0.00	0	0.00	0	0.00	11	0.00
PhiX	17501940	17501940	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17501940	17501912	100.00	0	0.00	0	0.00	1	0.00	27	0.00
Vectors	17501940	17322934	98.98	31	0.00	1	0.00	4897	0.03	174077	0.99
Bacteria_24k	17501940	16811000	96.05	2891	0.02	2172	0.01	66501	0.38	619376	3.54
Protists_1k	17501940	15748369	89.99	91824	0.52	184368	1.05	42201	0.24	1435178	8.20
Viruses	17501940	16735872	95.62	1275	0.01	305	0.00	68477	0.39	696011	3.98
Fungi_RefSeq_release	17501940	16174753	92.41	17006	0.10	3781	0.02	123832	0.71	1182568	6.76
Coral	17501940	16684684	95.33	3082	0.02	1382	0.01	110112	0.63	702680	4.01
Bird	17501940	16476174	94.14	12807	0.07	1865	0.01	138262	0.79	872832	4.99
Plant	17501940	16485670	94.19	4643	0.03	1143	0.01	98114	0.56	912370	5.21

%Hit_no_genomes: 89.17
