#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10524112	9749875	92.64	17431	0.17	6330	0.06	64711	0.61	685765	6.52
Ecoli	10524112	10524109	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	10524112	10524112	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10524112	10524107	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	10524112	10425904	99.06	32	0.00	4	0.00	2723	0.03	95449	0.91
Bacteria_24k	10524112	10153586	96.48	1469	0.01	1102	0.01	36938	0.35	331017	3.15
Protists_1k	10524112	9575813	90.98	52265	0.50	101206	0.96	23913	0.23	770915	7.33
Viruses	10524112	10115058	96.11	680	0.01	161	0.00	35969	0.34	372244	3.54
Fungi_RefSeq_release	10524112	9809172	93.21	9996	0.09	2217	0.02	68060	0.65	634667	6.03
Coral	10524112	10081530	95.80	1886	0.02	383	0.00	60488	0.57	379825	3.61
Bird	10524112	9966637	94.71	7742	0.07	1246	0.01	75024	0.71	473463	4.50
Plant	10524112	9977433	94.80	2752	0.03	674	0.01	53029	0.50	490224	4.66

%Hit_no_genomes: 90.20
