#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1390253	1261431	90.73	2360	0.17	808	0.06	9996	0.72	115658	8.32
Ecoli	1390253	1390252	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	1390253	1390253	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1390253	1390247	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	1390253	1374956	98.90	1	0.00	1	0.00	432	0.03	14863	1.07
Bacteria_24k	1390253	1327570	95.50	180	0.01	128	0.01	6030	0.43	56345	4.05
Protists_1k	1390253	1233661	88.74	7816	0.56	15686	1.13	3509	0.25	129581	9.32
Viruses	1390253	1320573	94.99	128	0.01	32	0.00	6216	0.45	63304	4.55
Fungi_RefSeq_release	1390253	1270572	91.40	1414	0.10	280	0.02	10893	0.78	107094	7.70
Coral	1390253	1316894	94.72	255	0.02	110	0.01	9847	0.71	63147	4.54
Bird	1390253	1298285	93.38	953	0.07	182	0.01	12762	0.92	78071	5.62
Plant	1390253	1298866	93.42	357	0.03	76	0.01	8827	0.63	82127	5.91

%Hit_no_genomes: 87.92
