#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4032814	3713886	92.09	6915	0.17	2488	0.06	27006	0.67	282519	7.01
Ecoli	4032814	4032812	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	4032814	4032814	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4032814	4032806	100.00	0	0.00	0	0.00	3	0.00	5	0.00
Vectors	4032814	3992797	99.01	12	0.00	0	0.00	1200	0.03	38805	0.96
Bacteria_24k	4032814	3882165	96.27	488	0.01	353	0.01	15334	0.38	134474	3.33
Protists_1k	4032814	3642702	90.33	21460	0.53	41018	1.02	9825	0.24	317809	7.88
Viruses	4032814	3866606	95.88	279	0.01	78	0.00	14885	0.37	150966	3.74
Fungi_RefSeq_release	4032814	3737352	92.67	4042	0.10	825	0.02	28433	0.71	262162	6.50
Coral	4032814	3849853	95.47	771	0.02	137	0.00	25494	0.63	156559	3.88
Bird	4032814	3802618	94.30	2954	0.07	497	0.01	30662	0.76	196083	4.86
Plant	4032814	3807321	94.41	1109	0.03	250	0.01	22317	0.55	201817	5.00

%Hit_no_genomes: 89.50
