#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8006617	7346337	91.75	13623	0.17	4865	0.06	54281	0.68	587511	7.34
Ecoli	8006617	8006610	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	8006617	8006617	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8006617	8006606	100.00	0	0.00	0	0.00	1	0.00	10	0.00
Vectors	8006617	7929060	99.03	22	0.00	2	0.00	2324	0.03	75209	0.94
Bacteria_24k	8006617	7694474	96.09	850	0.01	474	0.01	30932	0.39	279887	3.50
Protists_1k	8006617	7195511	89.87	42691	0.53	87411	1.09	19179	0.24	661825	8.27
Viruses	8006617	7659468	95.67	589	0.01	156	0.00	32360	0.40	314044	3.92
Fungi_RefSeq_release	8006617	7396108	92.37	7718	0.10	1680	0.02	57704	0.72	543407	6.79
Coral	8006617	7632798	95.32	1397	0.02	902	0.01	50852	0.64	320668	4.01
Bird	8006617	7538482	94.16	5852	0.07	1002	0.01	63800	0.80	397481	4.96
Plant	8006617	7541031	94.17	2111	0.03	518	0.01	46148	0.58	416809	5.21

%Hit_no_genomes: 89.06
