#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12719404	11704090	92.03	21751	0.17	7866	0.06	84542	0.66	901155	7.08
Ecoli	12719404	12719393	100.00	0	0.00	0	0.00	0	0.00	11	0.00
PhiX	12719404	12719404	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12719404	12719377	100.00	0	0.00	0	0.00	7	0.00	20	0.00
Vectors	12719404	12595053	99.02	33	0.00	8	0.00	3646	0.03	120664	0.95
Bacteria_24k	12719404	12237200	96.21	1354	0.01	894	0.01	48354	0.38	431602	3.39
Protists_1k	12719404	11473962	90.20	67096	0.53	133106	1.05	30478	0.24	1014762	7.98
Viruses	12719404	12186742	95.81	838	0.01	199	0.00	46661	0.37	484964	3.81
Fungi_RefSeq_release	12719404	11774969	92.58	12546	0.10	2644	0.02	89608	0.70	839637	6.60
Coral	12719404	12139786	95.44	2363	0.02	692	0.01	79935	0.63	496628	3.90
Bird	12719404	11991243	94.28	9329	0.07	1435	0.01	95848	0.75	621549	4.89
Plant	12719404	11995539	94.30	3572	0.03	809	0.01	71913	0.57	647571	5.09

%Hit_no_genomes: 89.40
