#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4799094	4392647	91.53	8334	0.17	2873	0.06	32489	0.68	362751	7.56
Ecoli	4799094	4799093	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	4799094	4799094	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4799094	4799086	100.00	0	0.00	0	0.00	1	0.00	7	0.00
Vectors	4799094	4748286	98.94	7	0.00	0	0.00	1472	0.03	49329	1.03
Bacteria_24k	4799094	4607904	96.01	532	0.01	285	0.01	18958	0.40	171415	3.57
Protists_1k	4799094	4301888	89.64	25447	0.53	52324	1.09	11742	0.24	407693	8.50
Viruses	4799094	4583998	95.52	311	0.01	97	0.00	20303	0.42	194385	4.05
Fungi_RefSeq_release	4799094	4423526	92.18	4550	0.09	990	0.02	34975	0.73	335053	6.98
Coral	4799094	4566587	95.16	902	0.02	1170	0.02	31202	0.65	199233	4.15
Bird	4799094	4510018	93.98	3437	0.07	591	0.01	37349	0.78	247699	5.16
Plant	4799094	4510640	93.98	1321	0.03	317	0.01	27851	0.58	258965	5.40

%Hit_no_genomes: 88.82
