#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15338011	14067255	91.71	25799	0.17	9316	0.06	103562	0.68	1132079	7.38
Ecoli	15338011	15337995	100.00	0	0.00	0	0.00	0	0.00	16	0.00
PhiX	15338011	15338011	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15338011	15337959	100.00	0	0.00	0	0.00	2	0.00	50	0.00
Vectors	15338011	15172317	98.92	24	0.00	3	0.00	4564	0.03	161103	1.05
Bacteria_24k	15338011	14724374	96.00	2713	0.02	1799	0.01	59869	0.39	549256	3.58
Protists_1k	15338011	13786864	89.89	80917	0.53	162454	1.06	37542	0.24	1270234	8.28
Viruses	15338011	14661098	95.58	1043	0.01	302	0.00	56659	0.37	618909	4.04
Fungi_RefSeq_release	15338011	14155524	92.29	15070	0.10	3237	0.02	108793	0.71	1055387	6.88
Coral	15338011	14604018	95.22	2915	0.02	560	0.00	99873	0.65	630645	4.11
Bird	15338011	14419028	94.01	11253	0.07	1726	0.01	117633	0.77	788371	5.14
Plant	15338011	14423323	94.03	4284	0.03	1027	0.01	87581	0.57	821796	5.36

%Hit_no_genomes: 89.06
