#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6462827	5900577	91.31	11135	0.17	3852	0.06	44896	0.69	502367	7.77
Ecoli	6462827	6462825	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	6462827	6462827	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6462827	6462818	100.00	0	0.00	0	0.00	1	0.00	8	0.00
Vectors	6462827	6388106	98.85	13	0.00	2	0.00	2038	0.03	72668	1.12
Bacteria_24k	6462827	6192458	95.82	1063	0.02	772	0.01	26741	0.41	241793	3.74
Protists_1k	6462827	5778469	89.41	34728	0.54	70548	1.09	16255	0.25	562827	8.71
Viruses	6462827	6161997	95.35	486	0.01	133	0.00	25282	0.39	274929	4.25
Fungi_RefSeq_release	6462827	5941286	91.93	6625	0.10	1420	0.02	48333	0.75	465163	7.20
Coral	6462827	6142530	95.05	1206	0.02	234	0.00	43485	0.67	275372	4.26
Bird	6462827	6058084	93.73	4956	0.08	779	0.01	54029	0.84	344979	5.34
Plant	6462827	6060071	93.77	1749	0.03	460	0.01	39041	0.60	361506	5.59

%Hit_no_genomes: 88.57
