#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3050727	2790161	91.46	5171	0.17	1854	0.06	20719	0.68	232822	7.63
Ecoli	3050727	3050727	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3050727	3050727	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3050727	3050717	100.00	0	0.00	0	0.00	1	0.00	9	0.00
Vectors	3050727	3018937	98.96	8	0.00	1	0.00	897	0.03	30884	1.01
Bacteria_24k	3050727	2924240	95.85	376	0.01	255	0.01	12696	0.42	113160	3.71
Protists_1k	3050727	2734365	89.62	16178	0.53	32196	1.06	7525	0.25	260463	8.54
Viruses	3050727	2911406	95.43	182	0.01	74	0.00	12294	0.40	126771	4.16
Fungi_RefSeq_release	3050727	2808748	92.07	2992	0.10	643	0.02	22015	0.72	216329	7.09
Coral	3050727	2900157	95.07	535	0.02	150	0.00	20541	0.67	129344	4.24
Bird	3050727	2862828	93.85	2260	0.07	387	0.01	24837	0.81	160415	5.26
Plant	3050727	2864072	93.88	846	0.03	168	0.01	18033	0.59	167608	5.49

%Hit_no_genomes: 88.81
