#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12575259	11445721	91.01	22668	0.18	8175	0.07	89015	0.71	1009680	8.03
Ecoli	12575259	12575246	100.00	0	0.00	0	0.00	0	0.00	13	0.00
PhiX	12575259	12575259	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12575259	12575244	100.00	0	0.00	0	0.00	2	0.00	13	0.00
Vectors	12575259	12437280	98.90	22	0.00	4	0.00	3867	0.03	134086	1.07
Bacteria_24k	12575259	12040875	95.75	1485	0.01	729	0.01	52582	0.42	479588	3.81
Protists_1k	12575259	11192635	89.00	69997	0.56	145723	1.16	32630	0.26	1134274	9.02
Viruses	12575259	11968496	95.18	977	0.01	268	0.00	59389	0.47	546129	4.34
Fungi_RefSeq_release	12575259	11532642	91.71	12626	0.10	2711	0.02	97762	0.78	929518	7.39
Coral	12575259	11934639	94.90	2291	0.02	3924	0.03	86325	0.69	548080	4.36
Bird	12575259	11781301	93.69	9455	0.08	1514	0.01	108738	0.86	674251	5.36
Plant	12575259	11778487	93.65	3565	0.03	830	0.01	77380	0.62	714997	5.69

%Hit_no_genomes: 88.14
