#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15656032	14360526	91.73	26395	0.17	9453	0.06	105117	0.67	1154541	7.37
Ecoli	15656032	15656022	100.00	0	0.00	0	0.00	1	0.00	9	0.00
PhiX	15656032	15656032	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15656032	15655992	100.00	0	0.00	0	0.00	3	0.00	37	0.00
Vectors	15656032	15496057	98.98	28	0.00	5	0.00	4571	0.03	155371	0.99
Bacteria_24k	15656032	15030355	96.00	3167	0.02	2434	0.02	62537	0.40	557539	3.56
Protists_1k	15656032	14075112	89.90	82769	0.53	165784	1.06	38077	0.24	1294290	8.27
Viruses	15656032	14966809	95.59	1175	0.01	363	0.00	58937	0.38	628748	4.02
Fungi_RefSeq_release	15656032	14457894	92.34	15425	0.10	3166	0.02	110757	0.71	1068790	6.83
Coral	15656032	14920105	95.30	2813	0.02	594	0.00	100407	0.64	632113	4.04
Bird	15656032	14728423	94.07	11867	0.08	1892	0.01	125245	0.80	788605	5.04
Plant	15656032	14733646	94.10	4362	0.03	1044	0.01	89462	0.57	827518	5.29

%Hit_no_genomes: 89.07
