#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15795305	14433006	91.38	27899	0.18	9689	0.06	107847	0.68	1216864	7.70
Ecoli	15795305	15795286	100.00	0	0.00	0	0.00	1	0.00	18	0.00
PhiX	15795305	15795305	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15795305	15795287	100.00	0	0.00	0	0.00	0	0.00	18	0.00
Vectors	15795305	15634085	98.98	21	0.00	5	0.00	4553	0.03	156641	0.99
Bacteria_24k	15795305	15152094	95.93	2131	0.01	1441	0.01	65645	0.42	573994	3.63
Protists_1k	15795305	14129814	89.45	85429	0.54	174956	1.11	39386	0.25	1365720	8.65
Viruses	15795305	15071243	95.41	1298	0.01	332	0.00	69167	0.44	653265	4.14
Fungi_RefSeq_release	15795305	14540924	92.06	16014	0.10	3388	0.02	118175	0.75	1116804	7.07
Coral	15795305	15032782	95.17	2898	0.02	2407	0.02	104151	0.66	653067	4.13
Bird	15795305	14834458	93.92	12034	0.08	1945	0.01	133178	0.84	813690	5.15
Plant	15795305	14837746	93.93	4312	0.03	1076	0.01	92563	0.59	859608	5.44

%Hit_no_genomes: 88.61
