#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	26974101	24881770	92.24	45422	0.17	16116	0.06	170819	0.63	1859974	6.90
Ecoli	26974101	26974055	100.00	0	0.00	0	0.00	3	0.00	43	0.00
PhiX	26974101	26974101	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	26974101	26974087	100.00	0	0.00	0	0.00	0	0.00	14	0.00
Vectors	26974101	26717380	99.05	63	0.00	7	0.00	7241	0.03	249410	0.92
Bacteria_24k	26974101	25980114	96.32	3073	0.01	2114	0.01	98437	0.36	890363	3.30
Protists_1k	26974101	24412508	90.50	137016	0.51	272998	1.01	61861	0.23	2089718	7.75
Viruses	26974101	25859547	95.87	2067	0.01	479	0.00	99296	0.37	1012712	3.75
Fungi_RefSeq_release	26974101	25041229	92.83	25808	0.10	5608	0.02	183068	0.68	1718388	6.37
Coral	26974101	25799972	95.64	4544	0.02	1506	0.01	161867	0.60	1006212	3.73
Bird	26974101	25491025	94.51	19722	0.07	3356	0.01	204367	0.76	1255631	4.65
Plant	26974101	25496282	94.51	7259	0.03	1719	0.01	144499	0.54	1324342	4.91

%Hit_no_genomes: 89.71
