#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15170923	13966364	92.05	25480	0.17	9173	0.06	99574	0.66	1070332	7.06
Ecoli	15170923	15170912	100.00	0	0.00	0	0.00	1	0.00	10	0.00
PhiX	15170923	15170923	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15170923	15170893	100.00	0	0.00	0	0.00	1	0.00	29	0.00
Vectors	15170923	15026614	99.05	29	0.00	3	0.00	4132	0.03	140145	0.92
Bacteria_24k	15170923	14601962	96.24	1511	0.01	887	0.01	56055	0.37	510508	3.37
Protists_1k	15170923	13687359	90.22	79570	0.52	160645	1.06	35916	0.24	1207433	7.96
Viruses	15170923	14536550	95.81	974	0.01	294	0.00	60275	0.40	572830	3.78
Fungi_RefSeq_release	15170923	14055561	92.64	14478	0.10	3239	0.02	106036	0.70	991609	6.54
Coral	15170923	14481220	95.45	2632	0.02	2509	0.02	93114	0.61	591448	3.90
Bird	15170923	14316432	94.37	10687	0.07	1771	0.01	112036	0.74	729997	4.81
Plant	15170923	14319267	94.38	3954	0.03	944	0.01	84138	0.55	762620	5.03

%Hit_no_genomes: 89.43
