#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5158404	4681564	90.75	9153	0.18	3221	0.06	37485	0.73	426981	8.28
Ecoli	5158404	5158404	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	5158404	5158404	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5158404	5158362	100.00	0	0.00	0	0.00	1	0.00	41	0.00
Vectors	5158404	5098911	98.85	17	0.00	3	0.00	1629	0.03	57844	1.12
Bacteria_24k	5158404	4928763	95.55	955	0.02	720	0.01	22876	0.44	205090	3.98
Protists_1k	5158404	4580941	88.80	28645	0.56	58053	1.13	13564	0.26	477201	9.25
Viruses	5158404	4903432	95.06	388	0.01	124	0.00	22692	0.44	231768	4.49
Fungi_RefSeq_release	5158404	4716063	91.43	5263	0.10	1086	0.02	40192	0.78	395800	7.67
Coral	5158404	4884104	94.68	991	0.02	481	0.01	37109	0.72	235719	4.57
Bird	5158404	4815092	93.35	3683	0.07	615	0.01	44850	0.87	294164	5.70
Plant	5158404	4814859	93.33	1405	0.03	394	0.01	33004	0.64	308742	5.99

%Hit_no_genomes: 87.94
