#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15159189	13955059	92.06	25236	0.17	9156	0.06	99004	0.65	1070734	7.06
Ecoli	15159189	15159184	100.00	0	0.00	0	0.00	1	0.00	4	0.00
PhiX	15159189	15159189	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15159189	15159179	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	15159189	15005399	98.98	36	0.00	3	0.00	4266	0.03	149485	0.99
Bacteria_24k	15159189	14578848	96.17	1834	0.01	1228	0.01	56917	0.38	520362	3.43
Protists_1k	15159189	13686489	90.29	78522	0.52	156590	1.03	35260	0.23	1202328	7.93
Viruses	15159189	14520929	95.79	952	0.01	295	0.00	53469	0.35	583544	3.85
Fungi_RefSeq_release	15159189	14043532	92.63	14542	0.10	3093	0.02	104224	0.69	993798	6.56
Coral	15159189	14468962	95.45	2696	0.02	543	0.00	92970	0.61	594018	3.92
Bird	15159189	14295353	94.30	10974	0.07	1658	0.01	112940	0.75	738264	4.87
Plant	15159189	14296803	94.31	4119	0.03	1054	0.01	83698	0.55	773515	5.10

%Hit_no_genomes: 89.49
