#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3897150	3540950	90.86	6645	0.17	2366	0.06	28870	0.74	318319	8.17
Ecoli	3897150	3897149	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	3897150	3897150	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3897150	3897135	100.00	0	0.00	0	0.00	0	0.00	15	0.00
Vectors	3897150	3851685	98.84	10	0.00	3	0.00	1280	0.03	44172	1.13
Bacteria_24k	3897150	3725741	95.61	483	0.01	403	0.01	16500	0.42	154023	3.95
Protists_1k	3897150	3463059	88.86	21952	0.56	44629	1.15	9998	0.26	357512	9.17
Viruses	3897150	3708304	95.15	239	0.01	52	0.00	15946	0.41	172609	4.43
Fungi_RefSeq_release	3897150	3563628	91.44	4045	0.10	886	0.02	30622	0.79	297969	7.65
Coral	3897150	3690009	94.69	690	0.02	160	0.00	28077	0.72	178214	4.57
Bird	3897150	3638361	93.36	2833	0.07	473	0.01	32565	0.84	222918	5.72
Plant	3897150	3639840	93.40	1080	0.03	270	0.01	24746	0.63	231214	5.93

%Hit_no_genomes: 88.03
