#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	194313	179754	92.51	335	0.17	122	0.06	1186	0.61	12916	6.65
Ecoli	194313	194311	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	194313	194313	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	194313	194312	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	194313	192304	98.96	0	0.00	0	0.00	53	0.03	1956	1.01
Bacteria_24k	194313	187284	96.38	22	0.01	14	0.01	667	0.34	6326	3.26
Protists_1k	194313	176613	90.89	950	0.49	1849	0.95	394	0.20	14507	7.47
Viruses	194313	186477	95.97	11	0.01	5	0.00	709	0.36	7111	3.66
Fungi_RefSeq_release	194313	180810	93.04	168	0.09	35	0.02	1234	0.64	12066	6.21
Coral	194313	185893	95.66	32	0.02	12	0.01	1146	0.59	7230	3.72
Bird	194313	183807	94.60	159	0.08	25	0.01	1428	0.73	8894	4.58
Plant	194313	183931	94.66	45	0.02	13	0.01	894	0.46	9430	4.85

%Hit_no_genomes: 90.10
