#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	13725554	12640694	92.09	23391	0.17	8317	0.06	87203	0.64	965949	7.04
Ecoli	13725554	13725539	100.00	0	0.00	0	0.00	0	0.00	15	0.00
PhiX	13725554	13725554	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	13725554	13725545	100.00	0	0.00	0	0.00	0	0.00	9	0.00
Vectors	13725554	13598568	99.07	38	0.00	3	0.00	3641	0.03	123304	0.90
Bacteria_24k	13725554	13206829	96.22	1475	0.01	757	0.01	51375	0.37	465118	3.39
Protists_1k	13725554	12401611	90.36	70253	0.51	137855	1.00	31938	0.23	1083897	7.90
Viruses	13725554	13145579	95.78	1011	0.01	231	0.00	54018	0.39	524715	3.82
Fungi_RefSeq_release	13725554	12724000	92.71	13410	0.10	3019	0.02	93856	0.68	891269	6.49
Coral	13725554	13112695	95.53	2447	0.02	1531	0.01	83699	0.61	525182	3.83
Bird	13725554	12956792	94.40	10242	0.07	1622	0.01	106532	0.78	650366	4.74
Plant	13725554	12960618	94.42	3624	0.03	863	0.01	74441	0.54	686008	5.00

%Hit_no_genomes: 89.55
