#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	21633260	19926635	92.10	36354	0.17	13054	0.06	141716	0.66	1515501	7.01
Ecoli	21633260	21633246	100.00	0	0.00	0	0.00	1	0.00	13	0.00
PhiX	21633260	21633260	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	21633260	21633231	100.00	0	0.00	0	0.00	4	0.00	25	0.00
Vectors	21633260	21438258	99.10	40	0.00	2	0.00	5974	0.03	188986	0.87
Bacteria_24k	21633260	20826769	96.27	2483	0.01	1637	0.01	81945	0.38	720426	3.33
Protists_1k	21633260	19536282	90.31	113358	0.52	225327	1.04	51319	0.24	1706974	7.89
Viruses	21633260	20737223	95.85	1614	0.01	398	0.00	81616	0.38	812409	3.76
Fungi_RefSeq_release	21633260	20056070	92.71	21090	0.10	4595	0.02	150956	0.70	1400549	6.47
Coral	21633260	20675996	95.57	3841	0.02	1920	0.01	133739	0.62	817764	3.78
Bird	21633260	20426706	94.43	16068	0.07	2401	0.01	167280	0.77	1020805	4.72
Plant	21633260	20430626	94.44	5763	0.03	1420	0.01	119554	0.55	1075897	4.97

%Hit_no_genomes: 89.50
