#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10586947	9716809	91.78	17606	0.17	6250	0.06	71354	0.67	774928	7.32
Ecoli	10586947	10586944	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	10586947	10586947	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10586947	10586939	100.00	0	0.00	0	0.00	0	0.00	8	0.00
Vectors	10586947	10475418	98.94	17	0.00	2	0.00	2989	0.03	108521	1.03
Bacteria_24k	10586947	10169364	96.06	1448	0.01	1054	0.01	41200	0.39	373881	3.53
Protists_1k	10586947	9524639	89.95	55613	0.53	111728	1.06	25169	0.24	869798	8.22
Viruses	10586947	10125838	95.65	711	0.01	179	0.00	38631	0.36	421588	3.98
Fungi_RefSeq_release	10586947	9779921	92.37	10209	0.10	2219	0.02	74793	0.71	719805	6.80
Coral	10586947	10089278	95.30	1951	0.02	379	0.00	67300	0.64	428039	4.04
Bird	10586947	9961198	94.09	7575	0.07	1302	0.01	81181	0.77	535691	5.06
Plant	10586947	9965354	94.12	2847	0.03	698	0.01	59915	0.57	558133	5.27

%Hit_no_genomes: 89.16
