#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16465	13880	84.29	29	0.18	8	0.05	92	0.56	2456	14.92
Ecoli	16465	16465	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	16465	16465	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16465	16465	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	16465	16298	98.99	0	0.00	0	0.00	2	0.01	165	1.00
Bacteria_24k	16465	15868	96.38	2	0.01	3	0.02	73	0.44	519	3.15
Protists_1k	16465	13270	80.59	82	0.50	407	2.47	44	0.27	2662	16.17
Viruses	16465	15802	95.98	2	0.01	0	0.00	79	0.48	582	3.53
Fungi_RefSeq_release	16465	14492	88.01	13	0.08	3	0.02	115	0.70	1842	11.19
Coral	16465	14661	89.04	5	0.03	4	0.02	108	0.66	1687	10.25
Bird	16465	14238	86.48	7	0.04	0	0.00	119	0.72	2101	12.76
Plant	16465	15558	94.49	8	0.05	2	0.01	89	0.54	808	4.91

%Hit_no_genomes: 79.31
