#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1918831	1721724	89.73	3523	0.18	1236	0.06	14756	0.77	177592	9.26
Ecoli	1918831	1918831	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1918831	1918831	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1918831	1918827	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	1918831	1892489	98.63	8	0.00	0	0.00	664	0.03	25670	1.34
Bacteria_24k	1918831	1822928	95.00	241	0.01	152	0.01	9012	0.47	86498	4.51
Protists_1k	1918831	1680367	87.57	11353	0.59	23900	1.25	5150	0.27	198061	10.32
Viruses	1918831	1811753	94.42	158	0.01	51	0.00	9206	0.48	97663	5.09
Fungi_RefSeq_release	1918831	1734544	90.40	2102	0.11	439	0.02	16204	0.84	165542	8.63
Coral	1918831	1804382	94.03	367	0.02	156	0.01	15195	0.79	98731	5.15
Bird	1918831	1776476	92.58	1464	0.08	191	0.01	18111	0.94	122589	6.39
Plant	1918831	1775751	92.55	588	0.03	128	0.01	13334	0.69	129030	6.72

%Hit_no_genomes: 86.69
