#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	16991888	15513085	91.29	28625	0.17	10552	0.06	118129	0.70	1321497	7.78
Ecoli	16991888	16991878	100.00	0	0.00	0	0.00	0	0.00	10	0.00
PhiX	16991888	16991888	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	16991888	16991862	100.00	0	0.00	0	0.00	1	0.00	25	0.00
Vectors	16991888	16806232	98.91	25	0.00	7	0.00	5060	0.03	180564	1.06
Bacteria_24k	16991888	16284267	95.83	1844	0.01	1230	0.01	69063	0.41	635484	3.74
Protists_1k	16991888	15183256	89.36	93037	0.55	190489	1.12	41330	0.24	1483776	8.73
Viruses	16991888	16206927	95.38	1158	0.01	338	0.00	66837	0.39	716628	4.22
Fungi_RefSeq_release	16991888	15617367	91.91	16703	0.10	3652	0.02	126334	0.74	1227832	7.23
Coral	16991888	16148511	95.04	3081	0.02	610	0.00	114348	0.67	725338	4.27
Bird	16991888	15933082	93.78	12235	0.07	1866	0.01	138416	0.81	906289	5.33
Plant	16991888	15933359	93.77	4756	0.03	1104	0.01	102183	0.60	950486	5.59

%Hit_no_genomes: 88.55
