#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3395459	3078099	90.66	5793	0.17	2166	0.06	24466	0.72	284935	8.39
Ecoli	3395459	3395457	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	3395459	3395459	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3395459	3395443	100.00	0	0.00	0	0.00	0	0.00	16	0.00
Vectors	3395459	3354465	98.79	8	0.00	4	0.00	1070	0.03	39912	1.18
Bacteria_24k	3395459	3241263	95.46	436	0.01	303	0.01	15241	0.45	138216	4.07
Protists_1k	3395459	3011485	88.69	18967	0.56	38104	1.12	8777	0.26	318126	9.37
Viruses	3395459	3223214	94.93	272	0.01	66	0.00	15023	0.44	156884	4.62
Fungi_RefSeq_release	3395459	3101203	91.34	3535	0.10	737	0.02	26534	0.78	263450	7.76
Coral	3395459	3213651	94.64	698	0.02	217	0.01	24649	0.73	156244	4.60
Bird	3395459	3167591	93.30	2531	0.07	474	0.01	30370	0.89	194493	5.73
Plant	3395459	3168158	93.30	982	0.03	244	0.01	21795	0.64	204280	6.02

%Hit_no_genomes: 87.84
