#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4051763	3709140	91.54	6826	0.17	2442	0.06	27818	0.69	305537	7.54
Ecoli	4051763	4051762	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	4051763	4051763	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4051763	4051740	100.00	0	0.00	0	0.00	1	0.00	22	0.00
Vectors	4051763	4010092	98.97	9	0.00	2	0.00	1140	0.03	40520	1.00
Bacteria_24k	4051763	3887024	95.93	465	0.01	269	0.01	16224	0.40	147781	3.65
Protists_1k	4051763	3633019	89.66	21679	0.54	43803	1.08	10022	0.25	343240	8.47
Viruses	4051763	3869833	95.51	262	0.01	73	0.00	16403	0.40	165192	4.08
Fungi_RefSeq_release	4051763	3733961	92.16	3991	0.10	764	0.02	29660	0.73	283387	6.99
Coral	4051763	3854238	95.12	701	0.02	466	0.01	26775	0.66	169583	4.19
Bird	4051763	3805985	93.94	2820	0.07	548	0.01	32165	0.79	210245	5.19
Plant	4051763	3808245	93.99	1083	0.03	248	0.01	23656	0.58	218531	5.39

%Hit_no_genomes: 88.85
