#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	39173052	36075439	92.09	64741	0.17	23749	0.06	257476	0.66	2751647	7.02
Ecoli	39173052	39173045	100.00	0	0.00	0	0.00	0	0.00	7	0.00
PhiX	39173052	39173052	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	39173052	39173019	100.00	0	0.00	0	0.00	1	0.00	32	0.00
Vectors	39173052	38783812	99.00	79	0.00	15	0.00	10873	0.03	378273	0.97
Bacteria_24k	39173052	37688410	96.21	4132	0.01	2350	0.01	146370	0.37	1331790	3.40
Protists_1k	39173052	35375696	90.30	203406	0.52	405485	1.04	92300	0.24	3096165	7.90
Viruses	39173052	37536133	95.82	2376	0.01	719	0.00	142019	0.36	1491805	3.81
Fungi_RefSeq_release	39173052	36296065	92.66	37072	0.09	8028	0.02	270130	0.69	2561757	6.54
Coral	39173052	37393235	95.45	7048	0.02	2507	0.01	241654	0.62	1528608	3.90
Bird	39173052	36946944	94.32	28111	0.07	4571	0.01	290299	0.74	1903127	4.86
Plant	39173052	36963215	94.35	10513	0.03	2443	0.01	215824	0.55	1981057	5.06

%Hit_no_genomes: 89.52
