#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2532199	2296268	90.68	4463	0.18	1549	0.06	18867	0.75	211052	8.33
Ecoli	2532199	2532199	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2532199	2532199	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2532199	2532186	100.00	0	0.00	0	0.00	0	0.00	13	0.00
Vectors	2532199	2503513	98.87	1	0.00	0	0.00	846	0.03	27839	1.10
Bacteria_24k	2532199	2419657	95.56	386	0.02	303	0.01	11239	0.44	100614	3.97
Protists_1k	2532199	2244763	88.65	14624	0.58	29490	1.16	6673	0.26	236649	9.35
Viruses	2532199	2407692	95.09	180	0.01	58	0.00	10957	0.43	113312	4.47
Fungi_RefSeq_release	2532199	2313091	91.35	2615	0.10	568	0.02	20169	0.80	195756	7.73
Coral	2532199	2397853	94.69	463	0.02	108	0.00	18376	0.73	115399	4.56
Bird	2532199	2363054	93.32	1915	0.08	311	0.01	22315	0.88	144604	5.71
Plant	2532199	2363863	93.35	703	0.03	157	0.01	16783	0.66	150693	5.95

%Hit_no_genomes: 87.80
