#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2457798	2241281	91.19	4157	0.17	1468	0.06	17670	0.72	193222	7.86
Ecoli	2457798	2457795	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	2457798	2457798	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2457798	2457786	100.00	0	0.00	0	0.00	0	0.00	12	0.00
Vectors	2457798	2430697	98.90	3	0.00	0	0.00	743	0.03	26355	1.07
Bacteria_24k	2457798	2354286	95.79	375	0.02	282	0.01	10354	0.42	92501	3.76
Protists_1k	2457798	2192550	89.20	13719	0.56	27748	1.13	6276	0.26	217505	8.85
Viruses	2457798	2343503	95.35	182	0.01	45	0.00	10047	0.41	104021	4.23
Fungi_RefSeq_release	2457798	2256027	91.79	2481	0.10	525	0.02	18929	0.77	179836	7.32
Coral	2457798	2333266	94.92	438	0.02	157	0.01	16836	0.69	107101	4.36
Bird	2457798	2302342	93.68	1705	0.07	282	0.01	20189	0.82	133280	5.42
Plant	2457798	2302956	93.70	730	0.03	163	0.01	15051	0.61	138898	5.65

%Hit_no_genomes: 88.39
